title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
Khalifa Haftar et ses fils renforcent leur emprise sur l’Est de la Libye,,,15 juin 2024,"L’homme fort de l’Est de la Libye a récemment propulsé son cadet Saddam Haftar à la tête de ses forces terrestres, dernière en date d’une série de promotions de ses fils renforçant l’emprise du clan sur la Cyrénaïque, au risque de perpétuer la division du pays.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/09/29/33wn2zj-preview.jpg",https://www.jeuneafrique.com/1578063/politique/khalifa-haftar-et-ses-fils-renforcent-leur-emprise-sur-lest-de-la-libye/,Libye,,jeuneafrique,fr,,
"Après la démission de l’émissaire de l’ONU en Libye, une situation bloquée ?",,,18 avr. 2024,"La démission fracassante d’Abdoulaye Bathily acte l’échec des efforts de réconciliation entre dirigeants libyens, qu’il a ouvertement accusés de pérenniser la division du pays dans leur propre intérêt.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/04/18/afp__abdoulaye__bathily__libye_onu_unpolitics-scaled.jpg",https://www.jeuneafrique.com/1559619/politique/apres-la-demission-de-lemissaire-de-lonu-en-libye-une-situation-bloquee/,Libye,,jeuneafrique,fr,,
"L’envoyé spécial de l’ONU à Tripoli, Abdoulaye Bathily, a démissionné",,,16 avr. 2024,"Selon les informations de Jeune Afrique, le diplomate sénégalais a présenté sa démission le 15 avril au secrétaire général des Nations unies, António Guterres. Il était la huitième personnalité à occuper ce poste depuis la chute de Kadhafi en 2011. ",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5022x0.0640/https://prod.cdn-medias.jeuneafrique.com/medias/2024/04/16/ja20240416-confidentiel-libye.jpg",https://www.jeuneafrique.com/1558843/politique/lenvoye-special-de-lonu-a-tripoli-abdoulaye-bathily-a-demissionne/,Libye,,jeuneafrique,fr,,
"« En pleine mer », un documentaire à bord de l’Ocean Viking",,,24 mars 2024,"Tourné au plus près des humanitaires venant en aide aux migrants, ce film montre les limites d’une politique migratoire où le contrôle des frontières a été délégué à la Libye.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/03/20/jad20240320-cm-en-pleine-mer-ocean-king-documentaire-1.jpg",https://www.jeuneafrique.com/1549451/culture/en-pleine-mer-un-documentaire-a-bord-de-locean-viking/,Libye,,jeuneafrique,fr,,
"En Libye, un énorme incendie ravage des entrepôts au sud de Tripoli",,,11 mars 2024,"Le ministre libyen de l’Intérieur a ordonné d’« évacuer les habitations situées à proximité des dépôts de la Gecol à al-Krimiya, sur un rayon d’un kilomètre ». Une enquête est en cours pour déterminer l’origine du feu.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5654x0.4344/https://prod.cdn-medias.jeuneafrique.com/medias/2024/03/11/431887743_803919898445528_2497171795744071620_n-1.jpg",https://www.jeuneafrique.com/1545807/politique/libye-un-enorme-incendie-ravage-des-entrepots-au-sud-de-tripoli/,Libye,,jeuneafrique,fr,,
Moussa Faki Mahamat à Brazzaville pour une réunion sur la Libye,,,5 févr. 2024,"L’événement, présidé par le chef de l’État congolais, Denis Sassou Nguesso, est organisé en prélude à la conférence de réconciliation inter-libyenne, prévue le 28 avril à Syrte.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4151x0.3894/https://prod.cdn-medias.jeuneafrique.com/medias/2024/02/05/jad20240205-mmo-afrique-faki-mahamat-01.jpg",https://www.jeuneafrique.com/1533666/politique/moussa-faki-mahamat-a-brazzaville-pour-une-reunion-sur-la-libye/,Libye,,jeuneafrique,fr,,
Un site majeur de la production pétrolière libyenne bloqué,,,8 janv. 2024,"Un mouvement de protestation bloque la production sur le champ al-Charara, un des gisements les plus importants du pays. Les blocages de sites et terminaux pétroliers ont été fréquents ces dernières années.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2014/03/19/019032014174650000000016022014111017000000petrolelibye.jpg",https://www.jeuneafrique.com/1522317/economie-entreprises/un-site-majeur-de-la-production-petroliere-libyenne-bloque/,Libye,,jeuneafrique,fr,,
Thomas Nkono : « Il y avait des portraits de Kadhafi partout »,,,8 janv. 2024,"La Coupe d’Afrique des nations 1982 a été organisée par la Libye du colonel Mouammar Kadhafi, lequel ne s’intéressait pas du tout au football. Thomas Nkono, alors gardien de but des Lions indomptables du Cameroun (90 sélections), y était.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.3789x0.3842/https://prod.cdn-medias.jeuneafrique.com/medias/2024/01/04/jad20240104-serie-souvenirs-de-can-episode-1-nkono.jpg",https://www.jeuneafrique.com/1517339/societe/thomas-nkono-il-y-avait-des-portraits-de-kadhafi-partout/,Libye,,jeuneafrique,fr,,
Abdoulaye Bathily : « La plupart des leaders libyens ne veulent pas d’élections »,,,25 nov. 2023,"Depuis septembre 2022, l’ancien ministre sénégalais représente l’ONU en Libye et tente, après ses six prédécesseurs, de ramener autour de la table des négociations des personnalités qui s’opposent depuis 2011. Une mission complexe, que l’éclatement d’une nouvelle guerre à Gaza a rendu plus délicate encore.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5287x0.4672/https://prod.cdn-medias.jeuneafrique.com/medias/2023/11/20/jad20231120-actu-vue-par-abdoulaye-bathily.jpg",https://www.jeuneafrique.com/1501920/politique/abdoulaye-bathily-la-plupart-des-leaders-libyens-ne-veulent-pas-delections/,Libye,,jeuneafrique,fr,,
Le Parlement libyen durcit les peines pour « normalisation avec l’entité sioniste »,,,15 nov. 2023,"Alors que la Libye rappelle qu’elle criminalise toute relation avec Tel-Aviv, la démarche est débattue, aussi, en Tunisie.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/11/15/jad20231115-mmo-libye-parlement-entite-sioniste.jpg",https://www.jeuneafrique.com/1504382/politique/le-parlement-libyen-durcit-les-peines-pour-normalisation-avec-lentite-sioniste/,Libye,,jeuneafrique,fr,,
"États-Unis, Europe : les soutiens d’Israël ne sont pas les bienvenus en Libye",,,26 oct. 2023,Le Parlement proche du maréchal Haftar a menacé de suspendre l’approvisionnement de ces pays en hydrocarbures si « les massacres » de Palestiniens ne cessent pas.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2022/04/07/jad20220407-mmo-libye-haftar-photo2.jpg",https://www.jeuneafrique.com/1497977/politique/etats-unis-europe-les-soutiens-disrael-ne-sont-pas-les-bienvenus-en-libye/,Libye,,jeuneafrique,fr,,
"En Libye, le procureur ordonne la détention de l’ambassadrice à Bruxelles",,,4 oct. 2023,"Confondue par un enregistrement compromettant, Amal Jerary avait été limogée par le gouvernement basé à Tripoli.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2023/10/04/5654144.jpeg",https://www.jeuneafrique.com/1489116/politique/en-libye-le-procureur-ordonne-la-detention-de-lambassadrice-a-bruxelles/,Libye,,jeuneafrique,fr,,
"7-Octobre : à Rabat, une marche « nationale » en soutien aux Palestiniens et aux Libanais",,,7 oct. 2024,"Une nouvelle mobilisation en solidarité avec les victimes des actes de guerre israéliens a été organisée ce dimanche 6 octobre dans la capitale du Maroc. La fin de la normalisation des relations entre le royaume et Israël demeure en tête des revendications, tandis que les manifestants continuent d’exprimer leur soutien au Hamas et au Hezbollah.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/07/jad-20241007-mmo-maroc-politique-gaza.jpg",https://www.jeuneafrique.com/1617566/politique/7-octobre-a-rabat-une-marche-nationale-en-soutien-aux-palestiniens-et-aux-libanais/,Maroc,,jeuneafrique,fr,,
"D’Anfa à Casablanca, la renaissance d’une ville",,,6 oct. 2024,"Dar al-Bayda, c’est Casablanca en darija marocaine. Littéralement la maison blanche. C’est au sultan Mohammed ben Abdallah, dit Mohammed III, que l’on doit la mégalopole d’aujourd’hui, bâtie sur les ruines d’une cité qui avait connu son heure de gloire avant d’être rasée par les Portugais : Anfa.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad20241004-objectif-casablanca-histoire-2.jpg",https://www.jeuneafrique.com/1611626/culture/danfa-a-casablanca-la-renaissance-dune-ville/,Maroc,,jeuneafrique,fr,,
"Soukaïna Oufkir : 28 ans après sa sortie de prison, la fille du général se lance dans la chanson",,,5 oct. 2024,"À 60 ans, la benjamine du clan Oufkir sort son tout premier album, « D’une vie, l’autre », fruit d’un cheminement de trois décennies.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/jad20240927-cm-maroc-musique-soukainaoufkir.jpg",https://www.jeuneafrique.com/1614321/culture/soukaina-oufkir-28-ans-apres-sa-sortie-de-prison-la-fille-du-general-se-lance-dans-la-chanson/,Maroc,,jeuneafrique,fr,,
"Ceuta et Melilla, les derniers confettis de l’empire espagnol sur la côte marocaine",,,4 oct. 2024,"Héritées du temps de la Reconquista, les deux enclaves ibériques incarnent les dernières parcelles européennes sur le continent africain.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/afp__20240915__36ga74p__v2__highres__moroccospainmigrationborder.jpg",https://www.jeuneafrique.com/1615002/politique/ceuta-et-melilla-les-derniers-confettis-de-lempire-espagnol-sur-la-cote-marocaine/,Maroc,,jeuneafrique,fr,,
Maroc : comment la famille Bensalah a échappé à un nouveau boycott,,,4 oct. 2024,"Six ans après avoir été visée par une campagne hostile sur les réseaux sociaux, la société Les Eaux minérales d’Oulmès, filiale du géant marocain Holmarcom, dirigé par Mohamed Hassan Bensalah, se retrouve malgré elle au cœur d’une polémique.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad20241004-eco-maroc-famille-bensalah.jpg",https://www.jeuneafrique.com/1617031/economie-entreprises/maroc-comment-la-famille-bensalah-a-echappe-a-un-nouveau-boycott/,Maroc,,jeuneafrique,fr,,
"Pêche et agriculture : la justice européenne donne raison au Polisario, le Maroc ne s’estime « pas concerné »",,,4 oct. 2024,"Le feuilleton judiciaire opposant le Front Polisario à l’Union européenne au sujet des accords commerciaux entre Rabat et Bruxelles s’est soldé ce vendredi par un avantage accordé au mouvement séparatiste, les juges de la CJUE annulant les accords en vigueur. Pour le Maroc, il s’agit d’« un parti pris politique flagrant ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/04/jad-20241004-mmo-maroc-eco-peche-eu.jpg",https://www.jeuneafrique.com/1616968/politique/peche-et-agriculture-la-justice-europeenne-donne-raison-au-polisario-le-maroc-ne-sestime-pas-concerne/,Maroc,,jeuneafrique,fr,,
"Agression sexuelle filmée à Tanger : « Ce qu’on peut tirer de positif, c’est la mise en lumière des violences contre les femmes »",,,4 oct. 2024,"La vidéo des abus sexuels sur une jeune fille en pleine rue de Tanger suscite depuis plusieurs semaines colère et indignation au Maroc. Quatre suspects ont été arrêtés pour « tentative de viol » et « tentative d’attentat à la pudeur ». Avocate et militante féministe, Ghizlane Mamouni, réagit à cette affaire, en analyse les causes et plaide pour une réforme conjointe de la Moudawana et du code pénal.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/03/jad20241003-mmo-maroc-tanger-agression-scaled.jpg",https://www.jeuneafrique.com/1616209/societe/agression-sexuelle-filmee-a-tanger-ce-quon-peut-tirer-de-positif-cest-la-mise-en-lumiere-des-violences-contre-les-femmes/,Maroc,,jeuneafrique,fr,,
"À Tazmamart, le Maroc se penche sur les vestiges de ses années de plomb",,,4 oct. 2024,"Début septembre, le Conseil national des droits de l’homme a donné son feu vert pour que soient réalisés des tests ADN sur les dépouilles des bagnards de la prison secrète de Tazmamart. Une première. Avec cette initiative, c’est un dernier tabou sur les années de plomb au Maroc qui vient de sauter.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5959x0.6165/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/02/jad20241002-mmo-maroc-dossier-prisonniers-tazmamart.jpg",https://www.jeuneafrique.com/1615697/politique/a-tazmamart-le-maroc-se-penche-sur-les-vestiges-de-ses-annees-de-plomb/,Maroc,,jeuneafrique,fr,,
"Au Maroc, les parlementaires face au défi des réformes",,,3 oct. 2024,"Code pénal, code civil, éducation, retraites, droit de grève… Et, bien sûr, le code de la famille. Alors que la nouvelle session de l’hémicycle s’ouvre le 11 octobre, le programme s’annonce chargé pour les députés. Mais sauront-ils faire avancer tous ces projets ?",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/01/jad-20241001-mmo-maroc-politique-parlementaires.jpg",https://www.jeuneafrique.com/1609504/politique/au-maroc-les-parlementaires-face-au-defi-des-reformes/,Maroc,,jeuneafrique,fr,,
Bourita et Blinken à Washington : vers une médiation marocaine au Proche-Orient ?,,,2 oct. 2024,"Si le ministre marocain des Affaires étrangères et le secrétaire d’État américain ont échangé, ce 1er octobre, sur les différents volets du partenariat stratégique entre les deux pays, les discussions ont aussi porté sur des questions internationales, en particulier la guerre à Gaza et l’extension du conflit.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/02/jad20241002-mmo-maroc-usa-nasserbourita-antonyblinken.jpg",https://www.jeuneafrique.com/1615726/politique/bourita-et-blinken-a-washington-vers-une-mediation-marocaine-au-proche-orient/,Maroc,,jeuneafrique,fr,,
Marocains d’Algérie : une communauté de plus en plus stigmatisée,,,2 oct. 2024,"En rétablissant les visas pour les Marocains, les autorités algériennes ont franchi un nouveau pas dans la défiance envers leur voisin. Des tensions permanentes qui pèsent sur les ressortissants du royaume qui vivent en Algérie.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/01/jad-20241001-mmo-maroc-politique-algerie.jpg",https://www.jeuneafrique.com/1615533/politique/marocains-dalgerie-une-communaute-de-plus-en-plus-stigmatisee/,Maroc,,jeuneafrique,fr,,
"Maroc : chômage, droit de grève, quel bilan pour le ministre Younes Sekkouri ?",,,2 oct. 2024,"Alors que le chef du gouvernement, Aziz Akhannouch, entame la seconde moitié de son mandat, son ministre de l’Emploi peine à avancer sur deux chantiers majeurs : la lutte contre le chômage et la réforme du droit de grève.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/01/jad20241001-mmo-maroc-politique-emploi-younessekkouri.jpg",https://www.jeuneafrique.com/1614902/politique/maroc-chomage-droit-de-greve-quel-bilan-pour-le-ministre-younes-sekkouri/,Maroc,,jeuneafrique,fr,,
Maroc : Othman Benjelloun bloque deux nouvelles approches sur Bank of Africa,,,1 oct. 2024,"L’indéracinable banquier marocain qui préside encore, à plus de 90 ans, aux destinées de la troisième banque du Maroc, pourrait-il céder son groupe prochainement ? Le scénario d’une montée au capital de l’État se fait en tout cas de plus en plus sérieux.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad20240926-eco-conf-maroc-boa-succession-othmanbenjelloun.jpg",https://www.jeuneafrique.com/1615269/economie-entreprises/maroc-othman-benjelloun-bloque-deux-nouvelles-offensives-sur-bank-of-africa/,Maroc,,jeuneafrique,fr,,
Maroc : le bilan de mi-mandat d’Aziz Akhannouch est-il encourageant ?,,,1 oct. 2024,"Le chef du gouvernement est déterminé à défendre son bilan, que ses opposants jugent insuffisant, et peut s’appuyer sur une confortable majorité parlementaire pour appliquer son programme.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5056x0.2646/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad20240930-mmo-maroc-homme-du-mois-akhannouch.jpg",https://www.jeuneafrique.com/1609238/politique/maroc-le-bilan-de-mi-mandat-daziz-akhannouch-est-il-encourageant/,Maroc,,jeuneafrique,fr,,
"Au Maroc, seuls les islamistes et l’extrême gauche pleurent Hassan Nasrallah",,,1 oct. 2024,"Si les médias officiels algériens accusent Israël d’avoir franchi une « ligne rouge » avec l’élimination du chef du Hezbollah, et si beaucoup de Tunisiens voient en lui un « martyr », la nouvelle de sa mort a provoqué des réactions très contrastées au sein du royaume.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/30/jad20240930-mmo-liban-esbollah-mort-nasrallah-reactions.jpg",https://www.jeuneafrique.com/1615118/politique/au-maroc-seuls-les-islamistes-et-lextreme-gauche-pleurent-hassan-nasrallah/,Maroc,,jeuneafrique,fr,,
"Au Maroc, 2,5 milliards de dirhams pour les zones inondées et une opposition sceptique",,,30 sept. 2024,"Le gouvernement a annoncé vouloir soutenir la population et réhabiliter un certain nombre d’infrastructures endommagées. L’opposition gronde, pointant du doigt une mauvaise gestion des fonds publics.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/jad-20240927-mmo-maroc-politique-inondations-climat.jpg",https://www.jeuneafrique.com/1614457/politique/au-maroc-25-milliards-de-dirhams-pour-les-zones-inondees-et-une-opposition-sceptique/,Maroc,,jeuneafrique,fr,,
"Rabat, la ville impériale devenue capitale",,,30 sept. 2024,"Si les dynasties arabes ou amazighs qui ont régné sur le Maroc s’y sont succédé, Rabat n’a acquis son statut de capitale qu’après 1912 et l’instauration du protectorat.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/23/jad-20240923-mmo-maroc-politique-rabat.jpg",https://www.jeuneafrique.com/1612121/politique/rabat-la-ville-imperiale-devenue-capitale/,Maroc,,jeuneafrique,fr,,
« Aller le plus loin possible » : les rêves sans limites des lycéennes du Lydex de Benguérir,,,29 sept. 2024,"Au lycée d’excellence Mohammed VI, les élèves voient leur avenir en grand. Stanford, MIT, Polytechnique, Harvard. Les lycéennes, issues des classes populaires, sont déterminées à intégrer les universités les plus prestigieuses au monde. Jeune Afrique les a rencontrées.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/jad20240927-mmo-serie-maroc-enseignement-lydex-episode-2.jpg",https://www.jeuneafrique.com/1614322/societe/aller-le-plus-loin-possible-les-reves-sans-limites-des-lyceennes-du-lydex-de-benguerir/,Maroc,,jeuneafrique,fr,,
"Art Explora festival : à Tanger, un luxueux bateau donne accès à la culture pour tous… pour « faire mentir Bourdieu »",,,29 sept. 2024,"Depuis plusieurs semaines, un catamaran géant sillonne la Méditerranée et se transforme en musée à chaque débarquement. Une odyssée culturelle entièrement gratuite emmenée par le millionnaire français Frédéric Jousset.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad-20240926-mmo-maroc-arts-explora.jpg",https://www.jeuneafrique.com/1613032/culture/art-explora-festival-a-tanger-un-luxueux-bateau-donne-acces-a-la-culture-pour-tous-pour-faire-mentir-bourdieu/,Maroc,,jeuneafrique,fr,,
"Au Maroc, la classe prépa du Lydex de Benguérir pourrait bientôt surpasser les lycées parisiens",,,28 sept. 2024,"Avec des méthodes pédagogiques audacieuses et un accompagnement sur mesure, le lycée d’excellence Mohammed VI de Benguérir forme de véritables machines à gagner les concours et obtient déjà des résultats qui n’ont rien à envier aux lycées parisiens les plus prestigieux.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.6872x0.4957/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/jad20240927-mmo-serie-maroc-enseignement-lydex-episode-1.jpg",https://www.jeuneafrique.com/1609868/societe/au-maroc-la-classe-prepa-du-lydex-de-benguerir-pourrait-bientot-surpasser-les-lycees-parisiens/,Maroc,,jeuneafrique,fr,,
Maroc : voyage au cœur du lycée d’excellence de Benguérir,,,28 sept. 2024,"En moins de dix ans, le Lydex, établissement d’enseignement secondaire et supérieur à l’ambition affichée d’ascenseur social, a réussi à hisser ses classes préparatoires au niveau de ses homologues françaises les plus prestigieuses. Reportage dans une institution d’exception.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/jad20240927-mmo-serie-maroc-enseignement-lydex-intro.jpg",https://www.jeuneafrique.com/1606888/societe/maroc-voyage-au-coeur-du-lycee-dexcellence-de-benguerir/,Maroc,,jeuneafrique,fr,,
L’immigration rurale contée par l’anthropologue Slimane Touhami,,,28 sept. 2024,"L’anthropologue-chercheur, qui s’est distingué par son travail académique sur l’immigration, se penche, dans « Les Princes de Cocagne », sur l’histoire de ceux venus s’installer dans la France rurale. L’« Arabe des champs », un sujet peu abordé par la recherche.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4979x0.1150/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/09/jad09092024-culture-slimane-touhami-jan-abellan.jpg",https://www.jeuneafrique.com/1606873/culture/limmigration-rurale-contee-par-lanthropologue-slimane-touhami/,Maroc,,jeuneafrique,fr,,
"Aux portes de Ceuta, Maroc et Espagne se préparent à une vague migratoire le 30 septembre",,,27 sept. 2024,"Après une première tentative avortée le 15 septembre, de nouveaux appels anonymes sur les réseaux sociaux incitent à une nouvelle tentative de migration massive vers l’enclave de Ceuta. Alors que les forces de sécurité marocaines et espagnoles renforcent leur dispositif, la situation reste tendue.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad-20240926-mmo-maroc-politique-immigration.jpg",https://www.jeuneafrique.com/1613904/politique/aux-portes-de-ceuta-maroc-et-espagne-se-preparent-a-une-vague-migratoire-le-30-septembre/,Maroc,,jeuneafrique,fr,,
Maroc-France : Emmanuel Macron en visite d’État « fin octobre » pour sceller le réchauffement des relations,,,27 sept. 2024,"Le président français a répondu favorablement à une lettre d’invitation officielle que le roi Mohammed VI lui a adressée jeudi. Cette visite d’État doit sceller la relance de la relation entre le Maroc et la France, et montre aussi une meilleure compréhension des codes diplomatiques du royaume.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/27/afp__20240925__2173567289__v1__highres__ukprimeministerattendsthe79thunitednationsge.jpg",https://www.jeuneafrique.com/1614578/politique/maroc-france-emmanuel-macron-en-visite-detat-fin-octobre-pour-sceller-le-rechauffement-de-la-relation/,Maroc,,jeuneafrique,fr,,
"Mohammed VI, invité de marque d’Emmanuel Macron au Sommet de la Francophonie",,,26 sept. 2024,"Déjà à Paris pour une visite d’abord décrite comme « privée », le roi du Maroc devrait être présent au sommet de l’Organisation internationale de la Francophonie qui se tient les 4 et 5 octobre en France. Un nouveau signe du réchauffement des relations entre Rabat et Paris.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad20240926-mmo-maroc-francophonie-oif-mohammedvi-macron.jpg",https://www.jeuneafrique.com/1613950/politique/mohammed-vi-invite-de-marque-demmanuel-macron-au-sommet-de-la-francophonie/,Maroc,,jeuneafrique,fr,,
Maroc : les raisons du tollé autour de la réforme du code de procédure civile,,,26 sept. 2024,"La réforme de la justice marocaine sera un sujet central de la rentrée parlementaire, prévue le 11 octobre prochain. Attendue depuis des décennies, la refonte du texte régissant les actions devant les juridictions civiles déchaîne les passions. Le 23 septembre dernier, des milliers d’avocats se sont réunis pour dénoncer une « offensive législative ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad20240926-mmo-maroc-code-procedure-civile-parlement.jpg",https://www.jeuneafrique.com/1613289/politique/maroc-les-raisons-du-tolle-autour-de-la-reforme-du-code-de-procedure-civile/,Maroc,,jeuneafrique,fr,,
