title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
"Nigeria, DR Congo, Burundi Worst Affected by Mpox Outbreaks",,,1728509393,"The World Health Organisation (WHO) has identified Nigeria, the Democratic Republic of Congo (DR Congo), and Burundi as the most affected by Africa's...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://allafrica.com/view/group/main/main/id/00090604.html&ved=2ahUKEwjkoLzXrIKJAxUxWUEAHQxnHdQQxfQBegQICBAC&usg=AOvVaw3mKWZ69hGLk5flwMlrA-G2,Burundi,,google_news,en,,allAfrica.com
Stigma and Struggle: Burundi's Battle with Mpox,,,1728505793,"Eric Mbonigaba, a Burundian motorcycle taxi driver and mpox survivor, faces eviction and stigma in Bujumbura, exacerbating the public health crisis.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.devdiscourse.com/article/health/3115971-stigma-and-struggle-burundis-battle-with-mpox&ved=2ahUKEwjkoLzXrIKJAxUxWUEAHQxnHdQQxfQBegQIAhAC&usg=AOvVaw2Cxm-3HS8d8V2WUzJgkC0W,Burundi,,google_news,en,,Devdiscourse
Monaco and Burundi sign a Framework Cooperation Agreement.,,,1728505793,"On October 5, 2024, on the sidelines of the XIXth Summit of the Francophonie, Madame Isabelle BERRO AMADEÏ, Government Counselor-Minister of External.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://montecarloliving.com/en/monaco-en/monaco-and-burundi-sign-framework-cooperation-agreement-14850/&ved=2ahUKEwjkoLzXrIKJAxUxWUEAHQxnHdQQxfQBegQIABAC&usg=AOvVaw1jzFMcR12uAhfyP-O-QqS9,Burundi,,google_news,en,,MonteCarlo Living
"WHO says Nigeria, DRC, Burundi worst hit by mpox",,,1728487793,,,,https://guardian.ng/news/who-says-nigeria-drc-burundi-worst-hit-by-mpox/&ved=2ahUKEwjkoLzXrIKJAxUxWUEAHQxnHdQQxfQBegQIBBAC&usg=AOvVaw1BoVCbikqKcnshB_rYSt3u,Burundi,,google_news,en,,The Guardian Nigeria News
"Preview: Burkina Faso vs. Burundi - prediction, team news, lineups",,,1728502193,"Sports Mole previews Thursday's Africa Cup of Nations Qualifying clash between Burkina Faso and Burundi, including predictions, team news and possible...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportsmole.co.uk/football/burkina-faso/africa-cup-of-nations/preview/preview-burkina-faso-vs-burundi-prediction-team-news-lineups_555014.html&ved=2ahUKEwjkoLzXrIKJAxUxWUEAHQxnHdQQxfQBegQIAxAC&usg=AOvVaw1N_S0NIQB13-5sFcWlbERR,Burundi,,google_news,en,,Sports Mole
"Preview: Cape Verde vs. Botswana - prediction, team news, lineups",,,1728430194,Cape Verde will host Botswana at the Estadio Nacional de Cabo Verde in a 2025 Africa Cup of Nations qualifying match on Thursday.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportsmole.co.uk/football/cape-verde/africa-cup-of-nations/preview/preview-cape-verde-vs-botswana-prediction-team-news-lineups_555003.html&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIBhAC&usg=AOvVaw2xQh-Rl0Ooj4scuvulU6xz,Cabo Verde,,google_news,en,,Sports Mole
TGS assessing potential for renewable energies offshore Cabo Verde,,,1728343794,A pre-feasibility study will be performed for the electric interconnection of the Cabo Verde Islands offshore West Africa.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.offshore-mag.com/renewable-energy/news/55233753/tgs-assessing-potential-for-renewable-energies-offshore-cabo-verde&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQICRAC&usg=AOvVaw29H5aPUxG5I28J_YLA3lf9,Cabo Verde,,google_news,en,,Offshore Magazine
TGS Secures Project for Electric Interconnection of Cabo Verde Islands,,,1728343794,Energy and data intelligence firm TGS ASA has secured a project to conduct a pre-feasibility study for the electric interconnection of the Cabo Verde...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.rigzone.com/news/tgs_secures_project_for_electric_interconnection_of_cabo_verde_islands-07-oct-2024-178337-article/&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIAxAC&usg=AOvVaw1DVcv-wYsWdyty4XGljxui,Cabo Verde,,google_news,en,,Rigzone
Cabo Verde - Dengue outbreak DREF Operation (MDRCV004),,,1728343794,"Situation Report in English on Cabo Verde about Health, Protection and Human Rights, Epidemic and more; published on 7 Oct 2024 by IFRC.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://reliefweb.int/report/cabo-verde/cabo-verde-dengue-outbreak-dref-operation-mdrcv004&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIBBAC&usg=AOvVaw3OOx13Xfowp_jMf_OYyflJ,Cabo Verde,,google_news,en,,ReliefWeb
New tropical depression forms and could soon become a hurricane,,,1728084594,"Tropical Depression 13 could become a hurricane, while Mexico faces rain and flooding from another tropical storm.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://mundonow.com/en/the-nhc-issued-bulletin-about-tropical-depression-13/&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIAhAC&usg=AOvVaw1o1iexJU7ryDi_4QdXV_oc,Cabo Verde,,google_news,en,,MundoNOW
Widespread Illness Affects British Tourists in Cape Verde Resorts,,,1728084594,A significant number of British vacationers are pursuing legal action following severe gastric illnesses experienced during their stays at luxury hotels in.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.foodpoisoningnews.com/widespread-illness-affects-british-tourists-in-cape-verde-resorts/&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIBxAC&usg=AOvVaw2tz8ztz4spOUtbint_L0rS,Cabo Verde,,google_news,en,,Food Poisoning News
"Hurricane Kirk path: Storm strengthens into Category 4 in the Atlantic Ocean, swells expected to reach US East coast Sunday",,,1728084594,The U.S. National Hurricane Center says swells generated by Kirk are expected to reach the U.S. East Coast and the Bahamas on Sunday.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://abc7ny.com/post/hurricane-kirk-path-storm-strengthens-category-4-atlantic-ocean-swells-expected-reach-us-east-coast-sunday/15391987/&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIARAC&usg=AOvVaw27oP00nYYg-o-xhxK6p5Lv,Cabo Verde,,google_news,en,,ABC7 New York
Cape Verde officials respond to food poisoning claims,,,1728084594,"Authorities in Cape Verde have hit out at claims of mass food poisoning linked to the tourist destination, saying health and safety is an “absolute.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.foodsafetynews.com/2024/10/cape-verde-officials-respond-to-food-poisoning-claims/&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIBRAC&usg=AOvVaw3FORF2z4l53Bjw1bIq5dGZ,Cabo Verde,,google_news,en,,Food Safety News
"2024 hurricane season: Yes, we had Debby and Helene, but October is Florida's peak season",,,1727911794,"Since 1851, Florida has had 38 hurricanes make October landfalls, according to NOAA's historical hurricane track mapper.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.palmbeachpost.com/story/weather/hurricane/2024/10/01/hurricane-center-new-area-to-watch-in-gulf-of-mexico-following-helene-florida/75449241007/&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQIABAC&usg=AOvVaw0GdnvlEtNOv52wEBMtq_Jc,Cabo Verde,,google_news,en,,The Palm Beach Post
"Nearly 1,000 British tourists fall ill after luxury holidays to Cape Verde",,,1727911794,Holidaymakers at five-star hotels in Cape Verde have been becoming ill with shigella and salmonella since 2021.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.independent.co.uk/travel/news-and-advice/cape-verde-holiday-british-tourists-ill-africa-b2621871.html&ved=2ahUKEwjO9vHXrIKJAxUcWEEAHaSoOSUQxfQBegQICBAC&usg=AOvVaw2dkAvESLRKj130aIFn23B3,Cabo Verde,,google_news,en,,The Independent
"Hard Numbers: X marks the spot in Brazil again, China stocks plummet on stimulus worries, Cameroon insists on presidential signs of life, Hungary embraces the olive",,,1728512995,"5: X was officially reinstated in Brazil, ending a five week ban of the social media platform, which had failed to comply with court orders to remove...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.gzeromedia.com/news/watching/hard-numbers-x-marks-the-spot-in-brazil-again-china-stocks-plummet-on-stimulus-worries-cameroon-insists-on-presidential-signs-of-life-hungary-embraces-the-olive&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIBBAC&usg=AOvVaw35SQF4VjRx32V2oQr0bJlH,Cameroon,,google_news,en,,GZERO Media
Cameroon’s Government Insists President Paul Biya is Alive and Well,,,1728509395,"Cameroon's government has asserted that President Paul Biya, 91, is in “excellent” health despite his long absence from public view, which has sparked...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.africa.com/cameroons-government-insists-president-paul-biya-is-alive-and-well/&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQICRAC&usg=AOvVaw3dVSyFuVGEOZ11lLj0iZwz,Cameroon,,google_news,en,,Africa.com
Cameroon vs Kenya Prediction and Betting Tips | October 12th 2024,,,1728509395,Cameroon welcome Kenya to Japoma Stadium for a 2025 Africa Cup of Nations qualifier on Friday.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportskeeda.com/football/cameroon-vs-kenya-prediction-betting-tips-october-12th-2024&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIBxAC&usg=AOvVaw0MyRvCRWE0tm4WC5JNoolu,Cameroon,,google_news,en,,Sportskeeda
"Three dropped, one injured as Coach Firat frames up his final squad for Cameroon",,,1728502195,"NAIROBI, Kenya, Oct 9 – Coach Engin Firat has already chiseled out his final squad that travels out to Yaounde on Thursday, for the first leg of match day...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.capitalfm.co.ke/sports/2024/10/09/three-dropped-one-injured-as-coach-firat-frames-up-his-final-squad-for-cameroon/&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIAhAC&usg=AOvVaw2Zi0RwfnkuGEcBKmUCHQcA,Cameroon,,google_news,en,,Capitalfm.co.ke
"Cameroon: After Long Absence, Officials Say Biya In ""Excellent"" Condition",,,1728502195,"Senior Cameroonian officials have said the country's President, Paul Biya is in ""excellent"" health condition, after his absence from public scene in the...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://abntv.com.ng/news/cameroon-after-long-absence-officials-say-biya-in-excellent-condition/&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIBhAC&usg=AOvVaw3EDopTgHRzbKdRbeoHz4hS,Cameroon,,google_news,en,,ABN TV
Madaxweynaha Cameroon oo la baadigoobayo halka uu jaan iyo cirib dhigay,,,1728502195,"Madaxweynaha Cameroon wuxuu ku jiraa xaald ""caafimaad"" oo heer sare ah, saraakiisha sarsare ayaa sidaasi ku adkaystay kaddib markii laga waayey...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bbc.com/somali/articles/ckg90x0yp2ko&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIBRAC&usg=AOvVaw1xAQ4jcryoVA99cBqrs4WH,Cameroon,,google_news,en,,BBC
EXCLUSIVE: Michael Olunga urges Kenyans to stop negativity ahead of Cameroon AFCON Qualifier,,,1728498595,Kenyan national team captain Michael Olunga (30) has called on Kenyans to refrain from discussing Harambee Stars in a negative way and instead rally behind...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.flashscore.com/news/exclusive-michael-olunga-urges-kenyans-to-stop-negativity-ahead-of-cameroon-afcon-qualifier/G2hFXVTg/&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQICBAC&usg=AOvVaw3I7RXx-on-cOKyZubb-JR7,Cameroon,,google_news,en,,Flashscore.com
Cameroon denies rumours about President Biya’s health,,,1728498595,"Cameroon's Ministry of Communication issued an official statement on Tuesday, October 8, denying growing speculation about President Paul Biya's s ...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://apanews.net/cameroon-denies-rumours-about-president-biyas-health/&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIABAC&usg=AOvVaw10hoWZJt8MfeAd4CFF7iUh,Cameroon,,google_news,en,,APAnews - Agence de Presse Africaine
‘Serenity’ returns to Cameroon’s camp as they prepare to welcome Kenya,,,1728498595,"Cameroon's goalkeeper Andre Onana takes part in a training session on the eve of their 2024 Africa Cup of Nations (CAN) match against Nigeria,...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://nation.africa/kenya/sports/football/-serenity-returns-to-cameroon-s-camp-as-they-prepare-to-welcome-kenya-4789990&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIARAC&usg=AOvVaw2Q20ytwf-ciiNcRogBENMB,Cameroon,,google_news,en,,Nation
Michael Olunga eyes Cameroon upset as Harambee Stars plot stunning victory,,,1728498595,Michael Olunga has expressed delight at being back for the national team as they prepare for their Cameroon double encounter in the quest to qualify for the...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pulsesports.co.ke/football/story/michael-olunga-eyes-cameroon-upset-as-harambee-stars-plot-stunning-victory-2024100913204518294&ved=2ahUKEwiA-7PYrIKJAxUIU0EAHUykBBoQxfQBegQIAxAC&usg=AOvVaw1u4VHzRaJlt6L02vdJnFCr,Cameroon,,google_news,en,,Pulse Sports Kenya
Museveni reveals plans to construct roads linking Uganda to Central African Republic,,,1728505797,President Museveni has hinted at plans to have roads constructed in the Central African Republic to link Uganda with the landlocked country.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ntv.co.ug/ug/news/national/museveni-reveals-plans-to-construct-roads-linking-uganda-to-central-african-republic-4790094&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIBBAC&usg=AOvVaw12_z4HY1aa25ByKKbvagf5,Central African Republic,,google_news,en,,NTV Uganda
Museveni Wants Road Network to CAR,,,1728502197,"The road network, Mr Museveni said, would bolster efforts to strengthen regional trade and integration.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://nilepost.co.ug/news/220584/museveni-wants-road-network-to-car&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQICRAC&usg=AOvVaw39Ghk5LniHu4zXxyq37Nix,Central African Republic,,google_news,en,,Nilepost News
"Uganda to construct roads from Arua to Central African Republic, says Museveni",,,1728498597,"Visiting Central African Republic (CAR) President Faustin-Archange Touadéra shakes hands with his Ugandan counterpart Yoweri Museveni at State House,...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.monitor.co.ug/uganda/news/national/uganda-to-construct-roads-from-arua-to-central-african-republic-says-museveni--4789804&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIBhAC&usg=AOvVaw13PNbpqK5RcycKFU2PfKFG,Central African Republic,,google_news,en,,Daily Monitor
Call for Proposals: CSO Funding Grant Program in Central African Republic,,,1728484197,"Deadline: 16-Oct-2024 Gavi, the Vaccine Alliance is accepting proposals for the CSO Funding Grant Program. Types of Grants Approximately six Impact Grants...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www2.fundsforngos.org/latest-funds-for-ngos/call-for-proposals-cso-funding-grant-program-in-central-african-republic/&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIBRAC&usg=AOvVaw1wYWPi9rfP2Wg39cL8WsaG,Central African Republic,,google_news,en,,fundsforNGOs
Central African Republic President in Uganda for a 3-Day Official Visit,,,1728430197,"At the invitation of His Excellency Yoweri Kaguta Museveni, President of the Republic of Uganda, His Excellency Faustin-Archange Touadéra, President of the...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://chimpreports.com/central-african-republic-president-in-uganda-for-a-3-day-official-visit/&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIARAC&usg=AOvVaw07GijTugmLh8bNXipuNqNF,Central African Republic,,google_news,en,,ChimpReports
Central African Republic President Touadéra visits Uganda,,,1728430197,"Ugandan President Yoweri Museveni receives his Central African Republic counterpart Faustin-Archange Touadéra at State House Entebbe on October 8, 2024.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.theeastafrican.co.ke/tea/news/east-africa/central-african-republic-president-touad%25C3%25A9ra-visits-uganda-4789104&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIBxAC&usg=AOvVaw1-mU5swV7Z93aSt_HFrPsv,Central African Republic,,google_news,en,,The EastAfrican
Central African Republic in full biometric voter registration preparations,,,1728430197,"The Central African Republic (CAR) is in the process of organizing local elections it has not held since 1988. The country, which has lived an unsettling...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biometricupdate.com/202410/central-african-republic-in-full-biometric-voter-registration-preparations&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQICBAC&usg=AOvVaw0SRbb--bD60H4TIBrBMWA1,Central African Republic,,google_news,en,,Biometric Update
CAR President in Uganda for three-day official visit,,,1728430197,"Museveni and his guest engaged in a cordial and constructive tete-a-tete, wherein they discussed various bilateral, regional, and international matters of...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.newvision.co.ug/category/news/car-president-in-uganda-for-three-day-officia-NV_197359&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIABAC&usg=AOvVaw166kLPFhN3t7sga2q7zbmq,Central African Republic,,google_news,en,,www.newvision.co.ug
Success Stories | Central African Republic a Resource Rich Nation,,,1728430197,"Hear the stories of those saving children's lives, protecting the Congo basin forests, improving food security, and looking to the future.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.worldbank.org/en/news/immersive-story/2024/10/08/success-stories-central-african-republic-a-resource-rich-nation&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIAhAC&usg=AOvVaw3A8nqmlHivZ_2_OsCKtFu9,Central African Republic,,google_news,en,,World Bank
Morocco vs Central Africa: First Training Session of the Atlas Lions,,,1728430197,The Atlas Lions held their first training session on Monday in preparation for the two matches scheduled for October 12 and 15 against the Central African...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.footboom1.com/en/news/football/1904140-morocco-vs-central-africa-first-training-session-of-the-atlas-lions&ved=2ahUKEwjC5fzYrIKJAxWXU0EAHVSIO8sQxfQBegQIAxAC&usg=AOvVaw2AoPt6Pt1-KwhC_J_yQq0x,Central African Republic,,google_news,en,,FootBoom
"Zambia vs Chad – Preview, Prediction and Betting Tips 11/10/2024",,,1728516119,"Zambia vs Chad – Africa Cup of Nations Qualification – Group G | Date: Friday, 11 October 2024 | Kick-off: 13:00 UTC | Venue: National Heroes Stadium...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ghanasoccernet.com/bookmaker-ratings/tips/zambia-vs-chad-preview-prediction-and-betting-tips-11-10-2024/&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQICBAC&usg=AOvVaw2hsNnUHweS_1gHzEr5xXzV,Chad,,google_news,en,,GhanaSoccernet
'The Merry Gentlemen' New Chad Michael Murray Christmas Film Sets November 2024 Release,,,1728516119,Image Description: The Merry Gentlemen. (L-R) Chad Michael Murray as Luke and Britt Robertson as Ashley in The Merry Gentlemen.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.whats-on-netflix.com/news/the-merry-gentlemen-new-chad-michael-murray-christmas-film-sets-november-2024-release/&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQICRAC&usg=AOvVaw373iNCeSa8_EE2DLXcnpKU,Chad,,google_news,en,,What's on Netflix
"Days of Our Lives Week of October 14: Chad & Abby’s Reception Goes Wrong, Steve’s Scheme and Xande...",,,1728516419,"Days of Our Lives (DOOL) spoilers for the week of October 14-18 reveal that Steve Johnson (Stephen Nichols) will carry out a scheme to prove ""Abigail...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.celebdirtylaundry.com/2024/days-of-our-lives-week-of-october-14-chad-abbys-reception-goes-wrong-steves-scheme-and-xander-blasts-fiona/&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIAhAC&usg=AOvVaw0zCw7o2ODmMn8RfkCkFDpN,Chad,,google_news,en,,Celeb Dirty Laundry
Congress gave FEMA over $20 billion before 'double whammy' hurricanes: Chad Pergram,,,1728512999,Fox News chief congressional correspondent Chad Pergram discusses available funds for FEMA's responses to Hurricanes Helene and Milton and how Congress will...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.msn.com/en-us/movies/news/congress-gave-fema-over-20-billion-before-double-whammy-hurricanes-chad-pergram/vi-AA1rYVec&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIBhAC&usg=AOvVaw1HLkWtx8zTcDDi_WHklzQg,Chad,,google_news,en,,MSN
‘The Merry Gentlemen’ Brings Chad Michael Murray to Netflix,,,1728512999,"Chad Michael Murray is starring in a Christmas-themed stripper rom-com on Netflix, need I say much more? It's time to gear up for a very horny holiday.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thecut.com/article/the-merry-gentlemen-brings-chad-michael-murray-to-netflix.html&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIBxAC&usg=AOvVaw0LZ5y6FlBgxitbg_xnpKfW,Chad,,google_news,en,,The Cut
Chipolopolo intensify preps for Chad showdown,,,1728509399,A full house Chipolopolo held their second training session in Ndola at the Levy Mwanawasa Stadium. Coach Avram Grant and his technical bench took the lads...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://zambianfootball.co.zm/chipolopolo-intensify-preps-for-chad-showdown/&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIABAC&usg=AOvVaw24f5q9wNF4809t94AJfJyO,Chad,,google_news,en,,ZamFoot
John Wick Director & Stunt Master Is Making a New Original Murder Mystery,,,1728509399,The John Wick co-creator is producing a film that blends the murder mystery style of Clue with action-packed assassins.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://movieweb.com/john-wick-director-chad-stahelski-new-movie-the-professionals/&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIBRAC&usg=AOvVaw21UoSrGAoAJbwQQdWZaPDG,Chad,,google_news,en,,MovieWeb
Chad Michael Murray Dances Into the Holidays: Inside Netflix's Steamy 'The Merry Gentlemen',,,1728509399,"Dive into ""The Merry Gentlemen,"" Netflix's steamy holiday film starring Chad Michael Murray and Britt Robertson. Discover why this Christmas movie is...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.allvipp.com/tv-movies/chad-michael-murray-dances-into-the-holidays-inside-netflix-s-steamy-the-merry-gentlemen&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIARAC&usg=AOvVaw3zk5O7lJ24zTHhW7svY6Jb,Chad,,google_news,en,,Allvipp.com
"Chad Prather, John Rich release new song blasting liberal media via Baste Records",,,1728509399,"In a time when many say country music has drifted from its roots and traditional American values, Chad Prather is bringing back the authenticity and heart...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://thepostmillennial.com/chad-prather-john-rich-release-new-song-blasting-liberal-media-via-baste-records&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIAxAC&usg=AOvVaw25R6nh4KM2BldPmRBLlWR6,Chad,,google_news,en,,The Post Millennial
Shirtless Chad Michael Murray Delivers Early Holiday Present With The Merry Gentlemen Teaser - E! Online,,,1728505799,"The first images for Chad Michael Murray's upcoming Netflix film, The Merry Gentlemen have been released and they are steamy. Enjoy the early gift below.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.eonline.com/news/1408425/shirtless-chad-michael-murray-delivers-early-holiday-present-with-the-merry-gentlemen-teaser&ved=2ahUKEwi6tIzarIKJAxW1aEEAHWYYFfMQxfQBegQIBBAC&usg=AOvVaw1z4Yij0Dop1-4-We_hsUWr,Chad,,google_news,en,,E! Online
