title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
Guelleh's court shame,,,4th March 2016,,,,https://www.africa-confidential.com/article/id/11549/Guelleh%27s_court_shame,DJIBOUTI,"Two months ahead of national elections, President Ismaïl Omar Guelleh has experienced what must rank as one of most spectacular drubbings of a foreign head of state on British soi...",africa-confidential,en,,
Bengal paper tiger,,,5th February 2016,,,,https://www.africa-confidential.com/article/id/11486/Bengal_paper_tiger,DJIBOUTI,Concern about China's new naval base in Djibouti is not going away after Indian forces spotted a Chinese submarine in the Bay of Bengal. China signed an agreement with Djibouti in ...,africa-confidential,en,,
Base motives,,,4th December 2015,,,,https://www.africa-confidential.com/article/id/11368/Base_motives,DJIBOUTI,"As China deepens its commitment to a base in Djibouti, a London court has heard how illicit Chinese funds may have indirectly helped President Ismaïl Omar Guelleh win election...",africa-confidential,en,,
Guelleh battles in court,,,6th November 2015,It started as a legal dispute with a business partner but now the President’s credibility is on trial and his wealth is on open display,,,https://www.africa-confidential.com/article/id/11297/Guelleh_battles_in_court,DJIBOUTI,It points to the fragility of President Ismaïl Omar Guelleh's position that a mismanaged legal battle with one of his political rivals in London's High Court could undermine h...,africa-confidential,en,,
Middle powers line up behind Addis and Mogadishu,,,19th September 2024,Egypt and Somalia have signed a military pact to scupper Ethiopia’s trade-off with Somaliland for a port in the Gulf of Aden,,,https://www.africa-confidential.com/article/id/15153/Middle_powers_line_up_behind_Addis_and_Mogadishu,EGYPT,"Nothing better illustrates the radical shift in regional relations than the defence agreement signed by Egypt and the Federal Government of Somalia on 14 August, two days after Ank...",africa-confidential,en,,
Egypt plans to make Olympic bid despite fears over costs,,,14th August 2024,ANOCA head says the state is determined to become the first country on the continent to host the Games,,,https://www.africa-confidential.com/article/id/15108/Egypt_plans_to_make_Olympic_bid_despite_fears_over_costs,EGYPT,"Egypt will bid to host the 2036 and 2040 Summer Olympics, says Mustapha Berraf, the Algerian head of the Association of National Olympic Committees of Africa (ANOCA), following a f...",africa-confidential,en,,
"Ignoring abuses, Brussels courts El Sisi with energy funds ",,,3rd July 2024,"After an EU summit offers billions for power projects, Cairo will have raised $90bn over the past year",,,https://www.africa-confidential.com/article/id/15049/Ignoring_abuses%2c_Brussels_courts_El_Sisi_with_energy_funds%c2%a0,EGYPT,Europe’s energy conglomerates queued up to sign a series of multi-billion euro deals with the Egyptian government on 29 and 30 June as President Abdel Fattah el Sisi continue...,africa-confidential,en,,
Israeli gas enters Sisi's Gaza calculations,,,29th February 2024,"Egypt has warned that Israel will face serious consequences if it attacks Rafah, but its options are constrained by economic considerations",,,https://www.africa-confidential.com/article/id/14860/Israeli_gas_enters_Sisi%27s_Gaza_calculations,EGYPT,"The Gaza conflict has placed Egypt's President Abdel Fattah el Sisi in an uncomfortable position. He has been unable to exert much influence on the course of the conflict, beyond a...",africa-confidential,en,,
The Cairo price,,,18th January 2024,,,,https://www.africa-confidential.com/article/id/14802/The_Cairo_price,EGYPT,The European Commission is hoping to unveil a wide-ranging deal to provide investment in a range of Egyptian economic sectors in exchange for continued cooperation on migration man...,africa-confidential,en,,
Harsh economics and geopolitics loom,,,4th January 2024,"Another year of a weak currency and austerity, backed by the IMF, lies ahead as the crisis in Gaza poses deep challenges to Sisi and his circle",,,https://www.africa-confidential.com/article/id/14772/Harsh_economics_and_geopolitics_loom,EGYPT,"The inflationary surge that followed successive devaluations of the currency in 2022 will take time to ease, as further depreciation of the Egyptian pound is likely in 2024, while ...",africa-confidential,en,,
A stroll for Sisi,,,12th December 2023,The president looks set for a smooth path to victory after suppressing any meaningful opposition – a course he is expected to maintain in a third term,,,https://www.africa-confidential.com/article/id/14746/A_stroll_for_Sisi,EGYPT,"A decade-long crackdown on political dissent has eliminated any serious opposition to President Abdel Fattah el Sisi, who is almost certain to secure a third six-year term in power...",africa-confidential,en,,
Into the arms of Abdel Fattah el Sisi,,,6th November 2023,The likelihood that the Israel-Hamas war will trigger a refugee crisis has pushed Brussels to strike a migration deal with Cairo,,,https://www.africa-confidential.com/article/id/14689/Into_the_arms_of_Abdel_Fattah_el_Sisi,EGYPT,Fears that a full-scale ground invasion of Gaza by the Israel Defense Forces will create tens of thousands of refugees have prompted the European Union to reorganise its relations ...,africa-confidential,en,,
Brussels fast-tracks migration deal with Cairo amid Gaza migration fears,,,24th October 2023,The European Commission is set to conclude a 'cash for migrant control' deal with President El Sisi as regional crisis escalates,,,https://www.africa-confidential.com/article/id/14673/Brussels_fast-tracks_migration_deal_with_Cairo_amid_Gaza_migration_fears,EGYPT,"As regional tensions rise, European Commission officials are urgently trying to finalise a 'cash for migration control' deal with President Abdel Fattah el Sisi's government.",africa-confidential,en,,
Commission divided over Cairo,,,19th October 2023,,,,https://www.africa-confidential.com/article/id/14663/Commission_divided_over_Cairo,EGYPT,Open divisions within the European Commission are emerging as President Ursula von der Leyen seeks to offer Egypt's President Abdel Fattah el Sisi a similar deal to her €785 m...,africa-confidential,en,,
Obiang foils coup,,,25th January 2018,,,,https://www.africa-confidential.com/article/id/12228/Obiang_foils_coup,EQUATORIAL GUINEA,The details of an attempted coup against President Teodoro Obiang Nguema Mbasogo over the Christmas period remain unclear amid contradictory reports from government and other sourc...,africa-confidential,en,,
Filling Obiang's boots,,,27th May 2016,"This month's poll, though no surprise, was meant to concentrate minds on who would follow in the strongman's footsteps",,,https://www.africa-confidential.com/article/id/11675/Filling_Obiang%27s_boots,EQUATORIAL GUINEA,"The veteran President, long the strongman of local politics even before he seized power in a 1979 coup, was sworn in for a new seven-year term on 20 May in front of seven other Afr...",africa-confidential,en,,
Obiang’s own goal fest,,,19th February 2015,Hosting the Africa Cup of Nations won some prestige for the regime but could not paper over the cracks,,,https://www.africa-confidential.com/article/id/6010/Obiang%e2%80%99s_own_goal_fest,EQUATORIAL GUINEA,"From the glass-fronted VIP section of the main stand, President Teodoro Obiang Nguema Mbasogo had a perfect view as crowd violence in the Nuevo Estadio de Malabo spiralled out of c...",africa-confidential,en,,
Obiang's goals,,,6th February 2015,,,,https://www.africa-confidential.com/article/id/5999/Obiang%27s_goals,EQUATORIAL GUINEA,Hosting the Africa Cup of Nations has enabled President Teodoro Obiang Nguema Mbasogo to improve his country's image and raise his regional profile. At the opening ceremony of the ...,africa-confidential,en,,
Disagreements over dialogue,,,12th September 2014,President Obiang says he wants to open up politics to the opposition but most parties are setting conditions for taking part,,,https://www.africa-confidential.com/article/id/5772/Disagreements_over_dialogue,EQUATORIAL GUINEA,President Teodoro Obiang Nguema Mbasogo announced on 29 August his plans to hold a dialogue with members of the opposition but they are highly sceptical that it will lead to any pr...,africa-confidential,en,,
"See, they were out to get me",,,1st August 2013,,,,https://www.africa-confidential.com/article/id/5007/See%2c_they_%3ci%3ewere_%3c%2fi%3e_out_to_get_me,EQUATORIAL GUINEA,President Teodoro Obiang Nguema Mbasogo’s argument that the Spanish government under Prime Minister José María Aznar may have supported the 2004 ‘wonga co...,africa-confidential,en,,
"L’etat, c’est nous",,,5th July 2013,The President and his family do well out of – and squabble over – the tiny country’s massive oil riches,,,https://www.africa-confidential.com/article/id/4962/L%e2%80%99etat%2c_c%e2%80%99est_nous,EQUATORIAL GUINEA,"The elections on 26 May showed just how far President Teodoro Obiang Nguema Mbasogo will go to stifle democratic opposition. The leading opposition party, the Convergencia para la ...",africa-confidential,en,,
"As the oil goes, the gas arrives",,,5th July 2013,,,,https://www.africa-confidential.com/article/id/4963/As_the_oil_goes%2c_the_gas_arrives,EQUATORIAL GUINEA,"At international conferences on Equatorial Guinea, oilmen often praise its Mines Minister, Gabriel Mbaga Obiang Lima. However, his recent spate of contract-signing could be undone ...",africa-confidential,en,,
Secret shipment,,,18th January 2013,,,,https://www.africa-confidential.com/article/id/4762/Secret_shipment,EQUATORIAL GUINEA,"As President Teodoro Obiang Nguema Mbasogo’s government rails against foreign influences seeking to destabilise Equatorial Guinea, it is none too pleased with the latest decisions ...",africa-confidential,en,,
Obiang loves China,,,27th June 2013,Billions in non-transparent contracts have gone to Chinese companies and the opposition claims that Beijing is supporting the regime’s oppressive tactics,,,https://www.africa-confidential.com/article/id/10936/Obiang_loves_China,EQUATORIAL GUINEA,China stands accused of cooperating with the government of President Teodoro Obiang Nguema Mbasogo to limit civil rights in Equatorial Guinea and to suppress the political opposit...,africa-confidential,en,,
"Welcoming Russia's Lavrov, President Issayas boosts his regional role",,,31st January 2023,Regional and international officials say the Asmara regime has been greatly strengthened by Ethiopia's civil war,,,https://www.africa-confidential.com/article/id/14282/Welcoming_Russia%27s_Lavrov%2c_President_Issayas_boosts_his_regional_role,ERITREA,"Thanking Moscow's 'Eritrean friends for their consistent support of Russian initiatives in the UN,' Foreign Minister Sergei Lavrov sketched out closer ties between the two countrie...",africa-confidential,en,,
Tentative steps towards peace,,,15th December 2022,"The reluctance of some to negotiate, tricky problems between allies, and arm-twisting from the west make for a complex negotiating picture",,,https://www.africa-confidential.com/article/id/14236/Tentative_steps_towards_peace,ERITREA,The fledgling peace process between the Ethiopian federal government and the Tigrayan People's Liberation Front has evolved from a mere cessation of hostilities agreed in Pretoria ...,africa-confidential,en,,
Advancing towards stalemate,,,22nd September 2022,Federal government forces are yet to make a military breakthrough despite sustained attacks on Tigray on multiple fronts,,,https://www.africa-confidential.com/article/id/14114/Advancing_towards_stalemate,ERITREA,"It is now clear that both the federal and Tigrayan forces used the nearly nine-month truce to quietly prepare for war. Despite maintaining a façade of commitment to peace, t...",africa-confidential,en,,
Muddled meddling by the UAE,,,10th June 2021,Crown Prince Mohammed bin Zayed and one of his top advisors are rethinking the United Arab Emirates' policy in the Horn,,,https://www.africa-confidential.com/article/id/13432/Muddled_meddling_by_the_UAE,ERITREA,"As Ethiopian Prime Minister Abiy Ahmed's government complains about United States 'interference' in the Tigray conflict, there are signs that Washington's stance has caused some go...",africa-confidential,en,,
Issayas in for the long haul,,,29th April 2021,"Asmara sends more military units across the border to Tigray and beyond, despite its pledge to withdraw",,,https://www.africa-confidential.com/article/id/13368/Issayas_in_for_the_long_haul,ERITREA,Ethiopian officials are preparing for national elections in early June against a backdrop of political and economic reversals for Prime Minister Abiy Ahmed. Despite growing violenc...,africa-confidential,en,,
Addis and Asmara exchange vows,,,15th April 2021,Ethiopia and Eritrea may consider a federation as the conflict in Tigray becomes part of a wider reordering of regional geopolitics,,,https://www.africa-confidential.com/article/id/13342/Addis_and_Asmara_exchange_vows,ERITREA,Efforts to float a trial balloon for greater closeness between Eritrea and Ethiopia by Ambassador Dina Mufti at his weekly press conference in Addis Ababa at the end of last month ...,africa-confidential,en,,
Eritrea entrenches in Tigray,,,15th April 2021,Issayas’s forces were the spearhead of Addis Ababa’s ousting of the Tigray government. They are there for the long haul,,,https://www.africa-confidential.com/article/id/13343/Eritrea_entrenches_in_Tigray,ERITREA,"As the fog around the conflict in Tigray slowly begins to lift, Prime Minister Abiy Ahmed's reliance on the armed forces of his Eritrean counterpart Issayas Afewerki is becoming cl...",africa-confidential,en,,
Abiy gives first ground,,,1st April 2021,"Prime Minister Abiy has finally admitted to an open secret about Eritrean troops, but the guerrilla war in Tigray rumbles on",,,https://www.africa-confidential.com/article/id/13332/Abiy_gives_first_ground,ERITREA,"Prime Minister Abiy Ahmed has finally, if grudgingly, admitted to Ethiopia's House of People's Representatives on what everybody has known for months: Eritrean troops are operating...",africa-confidential,en,,
Abiy makes grudging admission on atrocities in Tigray,,,29th March 2021,"As horrendous reports emerge abuses of civilians in the embattled region, Addis Ababa admits involvement of Eritrean troops",,,https://www.africa-confidential.com/article/id/13324/Abiy_makes_grudging_admission_on_atrocities_in_Tigray,ERITREA,International pressure seems to have prompted Prime Minister Abiy Ahmed to declare on 26 March that Eritrean troops will withdraw from the Tigray region after reports of their invo...,africa-confidential,en,,
Stirring the regional pot,,,4th March 2021,A burgeoning Ethiopia-Eritrea-Somalia axis is resetting relations all over the Horn and undermining regional institutions,,,https://www.africa-confidential.com/article/id/13280/Stirring_the_regional_pot,ERITREA,Prime Minister Abiy Ahmed is fending off all pleas for mediation and accountability for human rights abuses committed during his campaign to defeat the Tigrayan People's Liberation...,africa-confidential,en,,
No compromise on royal power,,,8th June 2023,,,,https://www.africa-confidential.com/article/id/14476/No_compromise_on_royal_power,ESWATINI,"The imprisonment of two MPs on terrorism charges is a signal that royal power will not be compromised or reformed, and elections due this year won't change anything, despite local ...",africa-confidential,en,,
Mswati digs in and defies SADC,,,2nd February 2023,,,,https://www.africa-confidential.com/article/id/14294/Mswati_digs_in_and_defies_SADC,ESWATINI,King Mswati III remains deaf to pleas for reform despite growing pressure on him in the wake of the assassination of democracy activist and human rights lawyer Thulani Maseko in hi...,africa-confidential,en,,
Mswati sidesteps reform,,,22nd September 2022,,,,https://www.africa-confidential.com/article/id/14124/Mswati_sidesteps_reform,ESWATINI,"Namibian President Hage Geingob is the latest leader assigned by the Southern African Development Community to wade into Eswatini's political quagmire. Before Geingob, President Cy...",africa-confidential,en,,
Endgame of throne?,,,12th November 2021,Africa's last absolute monarchy teeters as activists step up protests and demand action from South Africa,,,https://www.africa-confidential.com/article/id/13668/Endgame_of_throne,ESWATINI,What started as a student protest against police brutality has morphed into a full-scale crisis with King Mswati III's army killing between 80-100 civilians in clashes with demonst...,africa-confidential,en,,
A state of royal denial,,,8th July 2021,,,,https://www.africa-confidential.com/article/id/13479/A_state_of_royal_denial,ESWATINI,"As reports and videos circulate showing dozens of pro-democracy protestors being shot and killed by security forces, regional and international pressure on King Mswati III is mount...",africa-confidential,en,,
A king–size crisis,,,5th July 2021,,,,https://www.africa-confidential.com/article/id/13466/A_king%e2%80%93size_crisis,ESWATINI,"Brutal army crackdowns against pro-democracy protests have prompted concerns among Eswatini's neighbours, with the Southern African Development Community sending a team of 16 minis...",africa-confidential,en,,
Facing sanctions,,,26th June 2015,,,,https://www.africa-confidential.com/article/id/11146/Facing_sanctions,ESWATINI,Momentum is building in Europe for sanctions over human rights abuses in Swaziland. European Union member states voted on 21 May for a resolution urging their leaders to reconsider...,africa-confidential,en,,
'Failed feudal state',,,3rd October 2013,,,,https://www.africa-confidential.com/article/id/5064/%27Failed_feudal_state%27,ESWATINI,The widely discredited 20 September election saw pro-royal politicians take nearly all 55 parliamentary seats. Traditional chiefs loyal to King Mswati III had vetted all the candid...,africa-confidential,en,,
"New name, same game",,,6th September 2013,,,,https://www.africa-confidential.com/article/id/5039/New_name%2c_same_game,ESWATINI,"Inspired by a vision from God, King Mswati III has declared his country a ‘monarchical democracy’. This will make it clear to the international community that Swaziland...",africa-confidential,en,,
Mswati’s private party,,,8th June 2012,The tiny kingdom is in a deep economic crisis but the ruling monarch is determined to party on regardless,,,https://www.africa-confidential.com/article/id/4488/Mswati%e2%80%99s_private_party,ESWATINI,The arrival of a new private jet for King Mswati III has brought fresh turbulence to the virtually bankrupt country. The future is more uncertain than ever now that Swaziland has p...,africa-confidential,en,,
Middle powers line up behind Addis and Mogadishu,,,19th September 2024,Egypt and Somalia have signed a military pact to scupper Ethiopia’s trade-off with Somaliland for a port in the Gulf of Aden,,,https://www.africa-confidential.com/article/id/15153/Middle_powers_line_up_behind_Addis_and_Mogadishu,EGYPT,"Nothing better illustrates the radical shift in regional relations than the defence agreement signed by Egypt and the Federal Government of Somalia on 14 August, two days after Ank...",africa-confidential,en,,
Home-grown reforms and political muscle seal $3.4bn IMF deal,,,18th September 2024,Government forecasts strong growth but its shifts on devaluation and economic liberalisation will have to show results quickly,,,https://www.africa-confidential.com/article/id/15152/Home-grown_reforms_and_political_muscle_seal_%243.4bn_IMF_deal,ETHIOPIA,"Backed by a US$3.4 billion IMF extended credit facility (ECF), Prime Minister Abiy Ahmed’s administration has a fighting chance to return the national finances to debt sustai...",africa-confidential,en,,
How Tigray is turning on itself,,,11th September 2024,The fight for control of the ruling TPLF is slowing the region’s post-war recovery and playing into the hands of the federal government,,,https://www.africa-confidential.com/article/id/15145/How_Tigray_is_turning_on_itself,ETHIOPIA,"Instead of moving towards the much-discussed national reconciliation, Ethiopia is grappling with a new bout of regional factionalism. The two largest regions, Oromia and Amhara, ar...",africa-confidential,en,,
Abiy pushes radical reforms for debt deal,,,5th September 2024,A multi-billion-dollar financing programme and debt restructuring deal are taking shape but the political risks are high at home and in the region,,,https://www.africa-confidential.com/article/id/15138/Abiy_pushes_radical_reforms_for_debt_deal,ETHIOPIA,Prime Minister Abiy Ahmed’s grand plan to raise over US$10 billion from international financial institutions and the restructuring of Ethiopia’s $28bn foreign debt afte...,africa-confidential,en,,
Central bank floats birr to secure IMF deal,,,1st August 2024,"Foreign exchange reform will remove market distortions, but is the economy entering a danger zone of further devaluation and greater inflation?",,,https://www.africa-confidential.com/article/id/15095/Central_bank_floats_birr_to_secure_IMF_deal,ETHIOPIA,The quid pro quo that Addis Ababa will gain from the international financial institutions and from sundry investors and creditors must have reassured Prime Minister Abiy Ahmed that...,africa-confidential,en,,
Abiy agrees $3.4bn IMF deal,,,30th July 2024,"Ethiopia’s move to a market-based foreign exchange regime, a requirement of the new financing programme, saw the birr drop 30% against the dollar",,,https://www.africa-confidential.com/article/id/15088/Abiy_agrees_%243.4bn_IMF_deal,ETHIOPIA,Prime Minister Abiy Ahmed’s government has reached an agreement with the IMF on a four-year US$3.4 billion loan – part of a $10.7bn financing programme from the Fund an...,africa-confidential,en,,
Djibouti joins fight against the Abiy-Bihi pact,,,19th July 2024,"Fearing big losses if Addis Ababa’s port access deal with Somaliland goes ahead, President Guelleh wants to scupper it",,,https://www.africa-confidential.com/article/id/15080/Djibouti_joins_fight_against_the_Abiy-Bihi_pact,ETHIOPIA,"Battle drums are sounding, but the casus belli is still being determined. Nobody yet knows whether the Memorandum of Understanding (MoU) between Ethiopia’s Prime Minister Abi...",africa-confidential,en,,
Shots and plots,,,1st August 2024,,,,https://www.africa-confidential.com/article/id/15098/Shots_and_plots,ETHIOPIA,"On 15 July, local militias on the outskirts of Abudwaq, in Galmudug, stopped a convoy of two trucks loaded with infantry weapons coming from Ethiopia and led by two cars belonging ...",africa-confidential,en,,
Tigray war accord isn’t ending the fighting over Amhara border,,,15th July 2024,The Pretoria deal stopped large-scale combat but didn’t resolve the disputes over territory and resources,,,https://www.africa-confidential.com/article/id/15068/Tigray_war_accord_isn%e2%80%99t_ending_the_fighting_over_Amhara_border,ETHIOPIA,"The rebellions and counter-insurgency operations causing havoc in Ethiopia’s two largest regions, Amhara and Oromia, have overshadowed the aftermath of the two-year civil war...",africa-confidential,en,,
Abiy Ahmed’s sovereignty deal with Muse Abdi risks more regional turmoil,,,27th June 2024,Ethiopia’s accord with Somaliland on access to the sea angers Mogadishu as the UAE pushes its side in the fight,,,https://www.africa-confidential.com/article/id/15046/Abiy_Ahmed%e2%80%99s_sovereignty_deal_with_Muse_Abdi_risks_more_regional_turmoil,ETHIOPIA,Regional concerns are mounting over the mooted quid pro quo between Prime Minister Abiy Ahmed and President Muse Bihi Abdi in which Ethiopia gets a port in the Gulf of Aden in retu...,africa-confidential,en,,
Nguema’s expensive balancing act,,,3rd October 2024,"The country’s foreign policy allows it to maintain dynamic partnerships with the US, China, France, Russia and regional powers in the Middle East",,,https://www.africa-confidential.com/article/id/15176/Nguema%e2%80%99s_expensive_balancing_act,GABON,"Gabon’s President Brice Clotaire Oligui Nguema has extolled his country’s partnership with Beijing, hailing China’s role in bolstering Gabon’s digital econo...",africa-confidential,en,,
Washington bids to counter China’s and Russia’s military offers,,,10th September 2024,"As over 50 leaders met at Beijing’s Africa summit , US officials were negotiating new African security pacts",,,https://www.africa-confidential.com/article/id/15144/Washington_bids_to_counter_China%e2%80%99s_and_Russia%e2%80%99s_military_offers,GABON,"The United States is to offer more economic and military assistance for Gabon in the coming weeks, as Washington tries to rebuild its military relations in the region, and to count...",africa-confidential,en,,
China's base desires,,,15th February 2024,,,,https://www.africa-confidential.com/article/id/14843/China%27s_base_desires,GABON,"Washington sees the possibility of China building a military base on the coast of Gabon, as well as other port investments by China on the African Atlantic coast, as a strategic th...",africa-confidential,en,,
General Nguema consolidates his palace coup,,,9th October 2023,African and western states are putting little pressure on the junta as it announces it will be in power for at least two years,,,https://www.africa-confidential.com/article/id/14643/General_Nguema_consolidates_his_palace_coup,GABON,"A month after General Brice Clotaire Oligui Nguema and his allies seized power in the wake of the disputed elections, the new regime is stepping up its diplomatic and business outr...",africa-confidential,en,,
General Nguema plans the transition and his political ascendancy,,,1st September 2023,A palace putsch fired by anger over a disputed election ends Ali Ben Bongo's rule but not the old elite's influence,,,https://www.africa-confidential.com/article/id/14582/General_Nguema_plans_the_transition_and_his_political_ascendancy,GABON,"The speed at which General Brice Clotaire Oligui Nguema, who is due to be sworn in as transitional president on 4 September, has consolidated power suggests his putsch against Pres...",africa-confidential,en,,
Bongo dynasty overthrown after widespread claims of electoral fraud,,,30th August 2023,Putsch in Libreville is ninth military seizure of power in Africa in the last three years,,,https://www.africa-confidential.com/article/id/14578/Bongo_dynasty_overthrown_after_widespread_claims_of_electoral_fraud,GABON,"Early on 30 August, a few hours after Gabon 24 announced that Ali Ben Bongo Ondimba had won a third presidential term with 64.3% of the votes in the elections held over the weekend...",africa-confidential,en,,
Opposition candidate faces battle against time and electoral commission,,,22nd August 2023,Ondo Ossa was selected to lead the alliance to challenge President Ali Bongo Ondimba just eight days before national elections,,,https://www.africa-confidential.com/article/id/14564/Opposition_candidate_faces_battle_against_time_and_electoral_commission,GABON,"On 18 August, Albert Ondo Ossa, the 69-year-old former education minister, emerged as the consensus candidate as the surprise pick of Alternance 2023, which brings together six opp...",africa-confidential,en,,
Bank admits wrongdoing but hits out at data leak,,,27th November 2021,"Central Africa's biggest bank, BGFI, says it cleaned up its operations in Kinshasa back in 2018",,,https://www.africa-confidential.com/article/id/13692/Bank_admits_wrongdoing_but_hits_out_at_data_leak,GABON,"After refusing to respond for years to accusations of grand corruption in its operations in Congo-Kinshasa, central Africa's biggest bank has come as close as its lawyers would all...",africa-confidential,en,,
The bank at the heart of the scandal,,,19th November 2021,"Owned partly by the Bongo family, the BGFI was implicated in corruption before its Kinshasa operations were exposed",,,https://www.africa-confidential.com/article/id/13684/The_bank_at_the_heart_of_the_scandal,GABON,"The bank at the centre of the Congo Hold-up consortium's revelations of state capture and grand corruption in Congo-Kinshasa, Banque Gabonaise et Française Internationale (B...",africa-confidential,en,,
Row over abuse probe,,,4th November 2021,,,,https://www.africa-confidential.com/article/id/13659/Row_over_abuse_probe,GABON,The decision in mid–September by the United Nations to immediately repatriate Gabon's entire 450-strong peacekeeping unit from the Mission multidimensionnelle intégrée des Na...,africa-confidential,en,,
Sall roots out rebels,,,18th February 2021,,,,https://www.africa-confidential.com/article/id/13264/Sall_roots_out_rebels,GAMBIA,"Senegal's media eagerly showed footage of soldiers walking through rebel camps which the Senegalese army overran in the first week of February. Deserted kitchens, mostly old weapon...",africa-confidential,en,,
Pushing out the privateers,,,17th May 2019,"Oil majors are returning to the Senegal basin, and long-time local dealmakers like Frank Timis are gradually being eased out",,,https://www.africa-confidential.com/article/id/12641/Pushing_out_the_privateers,GAMBIA,BP has cemented its interest in the Senegal basin by sweeping up two disputed oil blocks off the coast of Gambia previously held by Norway-listed Africa Petroleum as a raft of incr...,africa-confidential,en,,
Deep sea intrigue,,,23rd March 2018,International interest in offshore oil deposits has thrown the spotlight on Gambia's ongoing squabble with African Petroleum,,,https://www.africa-confidential.com/article/id/12280/Deep_sea_intrigue,GAMBIA,"African Petroleum, the Norwegian-listed oil company founded by controversial resources magnate Vasile 'Frank' Timis, has lodged three separate court cases against the Gambian gover...",africa-confidential,en,,
No licence to drill,,,4th August 2017,,,,https://www.africa-confidential.com/article/id/12076/No_licence_to_drill,GAMBIA,"African Petroleum Corporation Limited, founded by Vasile 'Frank' Timis, risks losing its foothold in Gambia's growing oil and gas sector after failing to renew the exploration lice...",africa-confidential,en,,
Jammeh's long goodbye,,,3rd February 2017,,,,https://www.africa-confidential.com/article/id/11906/Jammeh%27s_long_goodbye,GAMBIA,Jubilation at the departure of ex-President Yahya Jammeh was stained with suspicion and anger as the story spread that he had been granted immunity from prosecution and had plunder...,africa-confidential,en,,
Jammeh feels the heat,,,19th December 2016,As Yahya Jammeh shows no sign of stepping down regional leaders are determined to see him go. There is talk of military intervention,,,https://www.africa-confidential.com/article/id/11868/Jammeh_feels_the_heat,GAMBIA,"The Gambia is edging closer to high noon as the presidential handover date of 19 January looms. Yahya Jammeh has until then to step down, and there are no signs that he will comply...",africa-confidential,en,,
Gambia at the cliff-edge,,,16th December 2016,Jammeh made history twice: first by conceding defeat and then by changing his mind. Presidents are trying to talk him down,,,https://www.africa-confidential.com/article/id/11857/Gambia_at_the_cliff-edge,GAMBIA,"It would take a mere seven days for President Yahya Jammeh to pronounce the unthinkable and request the impossible. On 2 December, he appeared on television to tell a surprised wor...",africa-confidential,en,,
Jammeh tilts the playing field,,,7th October 2016,An increasingly isolated and paranoid President has become even more dictatorial in the lead-up to national elections,,,https://www.africa-confidential.com/article/id/11798/Jammeh_tilts_the_playing_field,GAMBIA,"The last time Gambia went to the polls, in November 2011, the incumbent President Yahya Jammeh won 72% of the vote, crushing two below-par opposition coalitions. The Commonwealth a...",africa-confidential,en,,
Coup plotters sentenced,,,17th April 2015,,,,https://www.africa-confidential.com/article/id/11071/Coup_plotters_sentenced,GAMBIA,"A five-member court martial headed by High Court Judge Emmanuel A. Amadi, a Nigerian, on 30 March sentenced six Gambian soldiers convicted of the 31 December attempted coup. All we...",africa-confidential,en,,
Jammeh cracks the whip,,,3rd April 2015,The consequences of the failed coup are proving dire for peaceful dissent as a wave of secret detentions takes place,,,https://www.africa-confidential.com/article/id/11047/Jammeh_cracks_the_whip,GAMBIA,"The repercussions of December's failed coup against President Yahya Jammeh are still being felt in Gambia and in the United States. One of the most prominent democracy campaigners,...",africa-confidential,en,,
Government pushes better economy story to swing election back to Bawumia,,,24th June 2024,Private bondholders accept paper losses of some 40% on $13 billion of Eurobonds as Accra officials finalise debt accord,,,https://www.africa-confidential.com/article/id/15041/Government_pushes_better_economy_story_to_swing_election_back_to_Bawumia,GHANA,Until this month Vice-President Mahamudu Bawumia had the unenviable job of running for the presidency as leader of the government’s economic management team which has preside...,africa-confidential,en,,
Growth boost may speed up debt accord,,,20th June 2024,Accra has sent proposals to commercial creditors holding $13 billion of bonds after IMF confirms higher industrial outturn,,,https://www.africa-confidential.com/article/id/15032/Growth_boost_may_speed_up_debt_accord,GHANA,"A few more lights are flickering at the other end of Ghana’s US$44 billion debt tunnel. First, the country’s gross domestic product grew 4.7% in the first quarter of th...",africa-confidential,en,,
Special Prosecutors past and present,,,29th May 2024,"Martin Amidu's petition for the removal of his successor Kissi Agyebeng, sparks fear for the future of the Office of the Special Prosecutor",,,https://www.africa-confidential.com/article/id/14999/Special_Prosecutors_past_and_present,GHANA,"A petition filed by Martin Amidu, Ghana's first Special Prosecutor, demanding the dismissal of his successor, Kissi Agyebeng, could pose a major threat to what remains of the offic...",africa-confidential,en,,
Rival candidates stoke divisive rhetoric over anti-gay law,,,16th April 2024,Voters worry about the economy and insecurity but the presidential frontrunners focus on same-sex relationships,,,https://www.africa-confidential.com/article/id/14928/Rival_candidates_stoke_divisive_rhetoric_over_anti-gay_law,GHANA,"Mahamudu Bawumia, presidential candidate for the ruling New Patriotic Party (NPP) and John Dramani Mahama, his rival and candidate for the opposition National Democratic Congress (...",africa-confidential,en,,
Hichilema and Akufo-Addo revive hopes of debt deal,,,27th March 2024,"Closely watched by other indebted African states, Zambia has reached an agreement with a group of private creditors to restructure its international bonds",,,https://www.africa-confidential.com/article/id/14899/Hichilema_and_Akufo-Addo_revive_hopes_of_debt_deal,GHANA,President Hakainde Hichilema's government appears to have taken a big step forward towards a major debt agreement after reaching a deal on Monday with a group of private creditors ...,africa-confidential,en,,
