title,author_name,author_url,publication_date,description,category,image_url,url,countries,content_preview,extractor,lang,content,source
Le holding royal marocain Al Mada accélère significativement dans l’agroalimentaire,,,25 sept. 2024,"Via sa filiale Teralys, le fonds d’investissement s’apprête à racheter le fabricant italien de pâte à tartiner Nutkao, implanté en Europe, aux États-Unis et au Ghana. Une opération qui confirme son appétit pour l’agrobusiness.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.9218x0.2607/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/25/jad20240925-eco-maroc-almada-hassanouriagli.jpg",https://www.jeuneafrique.com/1613465/economie-entreprises/le-holding-royal-marocain-al-mada-accelere-significativement-dans-lagroalimentaire/,Maroc,,jeuneafrique,fr,,
"À Paris, Palestiniens et Israéliens appellent le Maroc à s’impliquer davantage dans la résolution du conflit",,,25 sept. 2024,"Ce mardi 24 septembre, l’ambassadrice du royaume en France, Samira Sitaïl, a accueilli des représentants des deux parties, parmi lesquels des familles d’otages israéliens et des militants pacifistes. Tous ont appelé Rabat, au nom de sa tradition de médiation, à peser de tout son poids dans les négociations de paix.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/25/jad20240925-mmo-maroc-diplomatie-palestine-israel-photo1.jpg",https://www.jeuneafrique.com/1612980/politique/a-paris-palestiniens-et-israeliens-appellent-le-maroc-a-simpliquer-davantage-dans-la-resolution-du-conflit/,Maroc,,jeuneafrique,fr,,
Abdellatif Hammouchi : patron des renseignements et VRP du royaume sur les questions de sécurité,,,25 sept. 2024,"Dans un contexte de tensions majeures au Moyen-Orient, le patron de la police et des renseignements marocains vient d’effectuer deux visites de travail en Turquie, puis aux Émirats arabes unis. Au menu : accords sécuritaires, formation, intelligence artificielle, anti-terrorisme…",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/24/jad20240924-mmo-maroc-eau-abdellatifhammouchi-aboudhabi-interpol.jpg",https://www.jeuneafrique.com/1612693/politique/abdellatif-hammouchi-patron-des-renseignements-et-vrp-du-royaume-sur-les-questions-de-securite/,Maroc,,jeuneafrique,fr,,
Guerre à Gaza : Hakim Ziyech dans la tourmente après avoir mis en cause l’attitude du gouvernement marocain,,,24 sept. 2024,"Dans une story rapidement supprimée, le capitaine des Lions de l’Atlas a exprimé sa solidarité avec la Palestine sur les réseaux sociaux tout en critiquant l’attitude du gouvernement marocain « qui soutient le génocide ». Si certains le défendent, d’autres ont estimé que le footballeur est allé trop loin, appelant même à le relever de ses fonctions.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/24/jad20240924-mmo-maroc-israel-polemique-hakimziyech.jpg",https://www.jeuneafrique.com/1612848/politique/guerre-a-gaza-hakim-ziyech-dans-la-tourmente-apres-avoir-mis-en-cause-lattitude-du-gouvernement-marocain/,Maroc,,jeuneafrique,fr,,
"Au Maroc, Bank of Africa est patriote, mais est-elle efficace ?",,,24 sept. 2024,"300 CHAMPIONS DE LA FINANCE – Bien qu’elle enchaîne les années prospères, la banque d’Othman Benjelloun continue d’être devancée par Attijariwafa et Banque centrale populaire. La faute à certains choix d’investissements ?",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/23/jad20240923-300-champions-banques-bank-of-africa.jpg",https://www.jeuneafrique.com/1610203/economie-entreprises/au-maroc-bank-of-africa-est-patriote-mais-est-elle-efficace/,Maroc,,jeuneafrique,fr,,
"Dix choses à savoir sur Mokhtar Ould Diay, le nouveau Premier ministre mauritanien",,,12 sept. 2024,"L’ancien ministre de l’Économie et des Finances de Mohamed Ould Abdelaziz est devenu le nouveau chef du gouvernement de Mohamed Ould Cheikh El Ghazouani. Un homme de l’ombre qui a su, ces dernières années, se faire une place de choix auprès du président réélu.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4913x0.2766/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/12/jad20240912-10-choses-mmo-mauritanie-pm-mokhtar-ould-diay.jpg",https://www.jeuneafrique.com/1608265/politique/dix-choses-a-savoir-sur-mokhtar-ould-diay-le-nouveau-premier-ministre-mauritanien/,Mauritanie,,jeuneafrique,fr,,
"Mali-Mauritanie : en Chine, Goïta et Ghazouani tentent de déminer la crise",,,5 sept. 2024,"Le chef de l’État mauritanien réélu en juin dernier et le président malien de la transition se sont rencontrés pour la première fois à Pékin le 4 septembre, après des mois d’escalade diplomatique. Les deux voisins, dont les pays sont très liés, ne s’étaient pas parlé directement depuis des mois.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/05/jad20240905-ass-diplomatie-mali-mauritanie-focac.jpg",https://www.jeuneafrique.com/1605564/politique/mali-mauritanie-en-chine-goita-et-ghazouani-tentent-de-deminer-la-crise/,Mauritanie,,jeuneafrique,fr,,
"Entre l’Espagne, la Mauritanie et la Gambie, des accords de « migration circulaire »",,,29 août 2024,"Les accords signés les 27 et 28 août, à l’occasion d’une tournée en Afrique du l’Ouest du chef du gouvernement espagnol, prévoient un cadre concerté d’entrée régulière sur le sol espagnol en fonction des besoins de main d’œuvre.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/29/gambie-espagne.jpg",https://www.jeuneafrique.com/1603066/politique/entre-lespagne-la-mauritanie-et-la-gambie-des-accords-de-migration-circulaire/,Mauritanie,,jeuneafrique,fr,,
Pedro Sánchez en Mauritanie en pleine crise migratoire,,,28 août 2024,"Le Premier ministre espagnol est arrivé à Nouakchott, première étape d’une tournée dans trois États ouest-africains destinée à contrer la hausse spectaculaire des entrées de migrants clandestins dans son pays.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/28/jad20240828-mmo-maurotanie-espagne-pedrosanchez-mohamedouldghazouani.jpg",https://www.jeuneafrique.com/1602586/politique/pedro-sanchez-en-mauritanie-en-pleine-crise-migratoire/,Mauritanie,,jeuneafrique,fr,,
Hydrogène vert : révolution en vue en Mauritanie,,,10 août 2024,"De grandes entreprises européennes sont prêtes à financer des projets d’énergies propres dans des pays susceptibles de les mener à bien. Une aubaine pour Nouakchott, qui souhaite développer l’hydrogène vert, avec comme objectif de l’électricité pour tous d’ici à 2030.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/08/jad20240808-eco-mauritanie-energie-verte.jpg",https://www.jeuneafrique.com/1596701/economie-entreprises/hydrogene-vert-revolution-en-vue-en-mauritanie/,Mauritanie,,jeuneafrique,fr,,
"En Mauritanie, le président Ghazouani a nommé son Premier ministre",,,3 août 2024,"Au lendemain de son investiture pour un second mandat après sa victoire à la présidentielle, Mohamed Ould Cheikh El Ghazouani a désigné Moctar Ould Diay comme chef du gouvernement.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/02/13/ja20240213-mmo-confidentiel-ua_2.jpg",https://www.jeuneafrique.com/1595669/politique/en-mauritanie-le-president-ghazouani-a-nomme-son-premier-ministre/,Mauritanie,,jeuneafrique,fr,,
"En Mauritanie, Ghazouani promet, lors de son investiture, de lutter contre la corruption",,,2 août 2024,"Le président Mohamed Ould Cheikh El Ghazouani, qui a prêté serment le 1er août à Nouakchott pour un second mandat de cinq ans, a promis « une lutte sans merci contre la mauvaise gestion et la corruption ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/08/02/ja_afp__20240801__mauritaniapoliticselection.jpg",https://www.jeuneafrique.com/1595245/politique/en-mauritanie-ghazouani-promet-lors-de-son-investiture-de-lutter-contre-la-corruption/,Mauritanie,,jeuneafrique,fr,,
"Au large de la Mauritanie, 25 morts dans un naufrage de migrants",,,25 juil. 2024,"Au moins 25 personnes ont péri dans le naufrage d’une pirogue partie de Gambie avec, à son bord, près de 300 passagers qui ont passé sept jours en mer avant de chavirer près de Nouakchott, le 22 juillet 2024.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/25/afp__20240724__364t8jv__v1__preview__mauritaniamigrationaccident.jpg",https://www.jeuneafrique.com/1592625/politique/au-large-de-la-mauritanie-25-morts-dans-un-naufrage-de-migrants/,Mauritanie,,jeuneafrique,fr,,
"« Tous les candidats, à l’exception d’un seul, ont témoigné de la crédibilité du scrutin », assure le chef de la diplomatie mauritanienne",,,16 juil. 2024,Mohamed Salem Ould Merzoug est le premier ministre mauritanien à prendre la parole depuis l’élection présidentielle dans son pays et les troubles qui ont suivi. Il réaffirme la victoire du chef de l’État sortant et la transparence du scrutin.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4322x0.2412/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/12/jad20240712-mmo-mauritanie-itw-mae.jpg",https://www.jeuneafrique.com/1587902/politique/si-le-president-ghazouani-avait-perdu-il-laurait-accepte-assure-le-chef-de-la-diplomatie-mauritanienne/,Mauritanie,,jeuneafrique,fr,,
"« Oui, la dernière présidentielle en Mauritanie a été régulière ! »",,,10 juil. 2024,"En réponse à Biram Dah Abeid, candidat malheureux de la présidentielle du 29 juin, qui dénonce un hold-up électoral après la victoire de Ghazouani, l’écrivain Mbarek Ould Beyrouk salue la qualité du scrutin et critique un cri d’orfraie malhabile.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.6617x0.3792/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/10/jad20240710-ass-mauritanie-elections.jpg",https://www.jeuneafrique.com/1586662/politique/oui-la-derniere-presidentielle-en-mauritanie-a-ete-reguliere/,Mauritanie,,jeuneafrique,fr,,
"Moktar Ould Daddah, le premier président mauritanien qui a régné sans opposition",,,9 juil. 2024,"Si Mohamed Ould Cheikh El Ghazouani a été sans surprise réélu le 29 juin, les jours qui ont suivi ont été marqué par des contestations et des émeutes meurtrières. L’occasion de revenir sur l’itinéraire du premier président du pays, Moktar Ould Daddah, dont les mandats n’avaient, déjà, pas toujours été paisibles.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/27/jad20240627-mmo-mauritanie-moktaroulddaddah.jpg",https://www.jeuneafrique.com/1582030/politique/moktar-ould-daddah-le-premier-president-mauritanien-qui-a-regne-sans-opposition/,Mauritanie,,jeuneafrique,fr,,
"En Mauritanie, la réélection de Mohamed Ould Cheikh El Ghazouani confirmée par le Conseil constitutionnel",,,5 juil. 2024,"Jeudi 4 juillet, et dans un contexte de fortes tensions liées à la contestation des résultats par certains candidats, le Conseil constitutionnel mauritanien a officiellement proclamé le président sortant vainqueur de l’élection présidentielle.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/05/ja_afp__20240701__mauritanieelectionghazouani240705.jpg",https://www.jeuneafrique.com/1585057/politique/en-mauritanie-la-reelection-de-mohamed-ould-cheikh-el-ghazouani-confirmee-par-le-conseil-constitutionnel/,Mauritanie,,jeuneafrique,fr,,
La contestation post-électorale fait trois morts en Mauritanie,,,3 juil. 2024,"Le candidat Biram Dah Abeid, donné deuxième de l’élection, dénonce une « mascarade électorale ». L’internet reste coupé dans le pays depuis le 1er juillet.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/03/afp__20240701__36289cb__v1__preview__mauritaniavote.jpg",https://www.jeuneafrique.com/1583923/politique/la-contestation-post-electorale-fait-trois-morts-en-mauritanie/,Mauritanie,,jeuneafrique,fr,,
Mauritanie : l’internet mobile coupé après des contestations de la présidentielle,,,2 juil. 2024,"Alors que des témoins font état d’échauffourées à Nouakchott au lendemain de l’annonce de la réélection du président Ghazouani, l’accès à internet a été restreint. Un scénario qui rappelle celui de l’élection de 2019.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/02/afp__20240629__34zx9yx__v3__highres__presidentialelection-scaled.jpg",https://www.jeuneafrique.com/1583700/politique/mauritanie-linternet-mobile-coupe-apres-des-contestations-de-la-presidentielle/,Mauritanie,,jeuneafrique,fr,,
Ghazouani officiellement réélu président de la Mauritanie dès le premier tour,,,1 juil. 2024,"Le président mauritanien pourra mener un deuxième mandat à la tête du pays après avoir recueilli 56,12 % des suffrages dès le premier tour.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/07/01/jad20240701-mmo-mauritanie-reelection-ghazouani.jpg",https://www.jeuneafrique.com/1583330/politique/ghazouani-officiellement-reelu-president-de-la-mauritanie-des-le-premier-tour/,Mauritanie,,jeuneafrique,fr,,
"Présidentielle en Mauritanie : Ghazouani en tête, son principal opposant dénonce un « hold-up électoral »",,,30 juin 2024,"Le président sortant détient 56,12 % des voix après le dépouillement de 100 % des bulletins, devant le militant des droits humains Biram Dah Abeid, deuxième avec 22,10 % des voix.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/30/afp__20240629__34zy2kq__v3__highres__mauritaniapoliticselectionsvote-scaled.jpg",https://www.jeuneafrique.com/1583156/politique/presidentielle-en-mauritanie-ghazouani-en-tete-80-des-bulletins-deja-depouilles/,Mauritanie,,jeuneafrique,fr,,
"Présidentielle en Mauritanie : anti-Wagner et ami de la France, Ghazouani cultive sa singularité",,,28 juin 2024,"1,9 million d’électeurs sont appelés, ce 29 juin, à décider d’accorder ou non un second mandat au chef de l’État sortant. Un scrutin particulièrement suivi par les partenaires du pays, dont la stabilité rassure.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.4207x0.1873/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/28/jad20240628-mmo-elections-mauritanie.jpg",https://www.jeuneafrique.com/1582290/politique/presidentielle-en-mauritanie-anti-wagner-et-ami-de-la-france-ghazouani-cultive-sa-singularite/,Mauritanie,,jeuneafrique,fr,,
"La guerre de Charr Baba (1644-1674), socle de l’identité nationale en Mauritanie",,,22 juin 2024,"Lorsque la Mauritanie a accédé à l’indépendance, il lui a fallu, face à des voisins qui doutaient de son existence comme nation, démontrer qu’elle avait bien une identité bâtie sur une histoire et un événement fondateur : la guerre de Charr Baba. Retour sur cet épisode, à l’heure où le pays s’apprête à voter à l’élection présidentielle du 29 juin.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/05/jad20240605-mmo-mauritanie-guerre-charr-babba.jpg",https://www.jeuneafrique.com/1574426/politique/la-guerre-de-charr-baba-1644-1674-socle-de-lidentite-nationale-en-mauritanie/,Mauritanie,,jeuneafrique,fr,,
Présidentielle en Mauritanie : qui aide Ghazouani à s’assurer la victoire ?,,,16 juin 2024,"LA GARDE RAPPROCHÉE – La campagne pour l’élection présidentielle, dont le premier tour aura lieu le 29 juin, a été officiellement lancée le 13 juin à minuit. Face au président sortant, qui brigue un deuxième mandat, six candidats vont tenter de lui barrer la route. Lui est bien décidé à prolonger son règne. Revue des troupes.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5191x0.3211/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/14/gr_ghazouani_1.jpg",https://www.jeuneafrique.com/1576869/politique/presidentielle-en-mauritanie-qui-aide-ghazouani-a-sassurer-la-victoire/,Mauritanie,,jeuneafrique,fr,,
"Entre exploration et répression, quand la France s’imposait en Mauritanie",,,15 juin 2024,"À quelques jours de l’élection présidentielle, retour sur la façon dont est née la Mauritanie moderne, sous l’influence du colonisateur français qui souhaitait occuper l’espace entre le Sénégal et le Maghreb pour ne laisser aucune autre puissance occidentale y prendre ses quartiers.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.7024x0.4772/https://prod.cdn-medias.jeuneafrique.com/medias/2024/02/29/jad20240229-mmo-xavier_coppolani_in_mauretanien.jpg",https://www.jeuneafrique.com/1574431/politique/entre-exploration-et-repression-quand-la-france-simposait-en-mauritanie/,Mauritanie,,jeuneafrique,fr,,
Exploitation du gaz en Mauritanie : un chantier prioritaire,,,13 juin 2024,"La Mauritanie est en passe de devenir un important producteur de gaz naturel, ce qui va provoquer un afflux de capitaux étrangers. Nouakchott va devoir gérer au mieux cette affluence pour contrer les problèmes macroéconomiques et de gouvernance, lesquels pourraient compromettre le développement du pays.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/06/13/jad20240613-tribune-mauritanie-gaz-grandtortue.jpg",https://www.jeuneafrique.com/1577017/economie-entreprises/exploitation-du-gaz-en-mauritanie-un-chantier-prioritaire/,Mauritanie,,jeuneafrique,fr,,
"7-Octobre – De Jérusalem à Gaza, deux peuples qui cherchent à ne pas vivre ensemble",,,4 oct. 2024,"Lundi prochain, cela fera un an que la guerre a éclaté entre le Hamas et Israël. Depuis, rien n’a été résolu et le conflit n’a fait que se propager. Dans son récit politique « Deux histoires, une terre », Emmanuelle Morau, journaliste à « Jeune Afrique », raconte la séparation entre Israéliens et Palestiniens, qu’elle a observée au cours de ses nombreux voyages dans la région.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/10/03/jad-20241003-mmo-politique-7-oct-1.jpg",https://www.jeuneafrique.com/1615993/politique/7-octobre-de-jerusalem-a-gaza-deux-peuples-qui-cherchent-a-ne-pas-vivre-ensemble/,Moyen-Orient,,jeuneafrique,fr,,
"Le Hezbollah confirme la mort de son chef, Hassan Nasrallah",,,28 sept. 2024,L’armée israélienne a déclaré avoir « éliminé » Hassan Nasrallah dans une frappe sur le QG du mouvement chiite libanais à Beyrouth le vendredi 27 septembre. Une disparition confirmée ce samedi par le Hezbollah.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.6078x0.4815/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/28/hezbollah.jpg",https://www.jeuneafrique.com/1614836/politique/israel-annonce-avoir-tue-le-chef-du-hezbollah-hassan-nasrallah/,Moyen-Orient,,jeuneafrique,fr,,
Guerre civile au Liban : « Ce qui m’importe c’est qu’on n’oublie pas »,,,26 sept. 2024,"Dans un ouvrage à mi-chemin entre l’enquête de terrain et l’essai historique, le journaliste Franco-libanais Marwan Chahine part à la chasse aux fantômes de la guerre civile, en disséquant l’étincelle du conflit, la fusillade d’un autobus palestinien survenue le 13 avril 1975.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.5000x0.5000/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/26/jad20240926-cm-litterature-liban-marwanchahine-scaled.jpg",https://www.jeuneafrique.com/1611493/politique/guerre-civile-au-liban-ce-qui-mimporte-cest-quon-noublie-pas/,Moyen-Orient,,jeuneafrique,fr,,
Le Hezbollah promet une riposte « terrible » contre Israël,,,20 sept. 2024,"Israël n’a pas commenté les attaques sur les appareils de communication du Hezbollah après qu’il a annoncé étendre ses objectifs de guerre jusqu’à la frontière avec le Liban, pour permettre le retour chez eux des habitants du nord du pays.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/20/nasrallah.jpg",https://www.jeuneafrique.com/1611425/politique/le-hezbollah-promet-une-riposte-terrible-contre-israel/,Moyen-Orient,,jeuneafrique,fr,,
L’Arabie saoudite ne normalisera pas ses relations avec Israël « avant la création d’un État palestinien »,,,19 sept. 2024,"Lors du Conseil de la Choura, l’assemblée saoudienne chargée de conseiller le gouvernement, le prince héritier Mohamed ben Salman a fustigé « les crimes des forces d’occupation israéliennes contre le peuple palestinien ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2022/09/22/jad20220922-mmo-mbs-ukraine-russie.jpg",https://www.jeuneafrique.com/1610850/politique/riyad-ne-normalisera-pas-ses-relations-avec-israel-avant-la-creation-dun-etat-palestinien/,Moyen-Orient,,jeuneafrique,fr,,
L’Assemblée générale de l’ONU réclame la fin de l’occupation israélienne des Territoires palestiniens,,,19 sept. 2024,"L’Assemblée générale de l’ONU a réclamé la fin de l’occupation israélienne des territoires palestiniens dans les « 12 mois » et appelé à des sanctions contre Israël. Tel Aviv a exprimé sa colère contre cette résolution non contraignante, la qualifiant de « cynique ».",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/19/afp__20240918__36gm8ck__v1__preview__ungeneralassemblyspecialsessionvoteonisraeliocc.jpg",https://www.jeuneafrique.com/1610854/politique/lassemblee-generale-de-lonu-reclame-la-fin-de-loccupation-israelienne-des-territoires-palestiniens/,Moyen-Orient,,jeuneafrique,fr,,
Reconnaissance de l’État de Palestine : Mahmoud Abbas à Madrid,,,17 sept. 2024,"Le 28 mai, l’Espagne, l’Irlande et la Norvège ont reconnu la Palestine comme un État. Le président Mahmoud Abbas est donc pour la première fois officiellement en visite à Madrid tandis qu’à Gaza, le chef du Hamas a affirmé que son mouvement est prêt à affronter durablement les forces israéliennes.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2017/09/21/sipa_ap22106581_000107-e1510678717763.jpg",https://www.jeuneafrique.com/1609613/politique/reconnaissance-de-letat-de-palestine-mahmoud-abbas-a-madrid/,Moyen-Orient,,jeuneafrique,fr,,
L’écrivain libanais Elias Khoury est mort,,,16 sept. 2024,"Il était l’un des plus grands romanciers libanais de sa génération. Fervent défenseur de la cause palestinienne, il est décédé le 15 septembre à l’âge de 76 ans des suites d’une longue maladie à Beyrouth, où il était hospitalisé depuis de nombreux mois.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/16/afp__20240915__36ga3lk__v1__preview.jpg",https://www.jeuneafrique.com/1609273/culture/lecrivain-libanais-elias-khoury-est-mort/,Moyen-Orient,,jeuneafrique,fr,,
"En Jordanie, Jaafar Hassan nommé Premier ministre par Abdallah II",,,15 sept. 2024,"À la suite des élections législatives du 10 septembre, le roi Abdallah II de Jordanie a chargé dimanche son directeur de cabinet, Jaafar Hassan, de former un nouveau gouvernement.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/15/ja_afp__20240915___jordanpmjaafarhassan.jpg",https://www.jeuneafrique.com/1609224/politique/en-jordanie-jaafar-hassan-nomme-premier-ministre-par-abdallah-ii/,Moyen-Orient,,jeuneafrique,fr,,
Une Bretonne en Afghanistan,,,14 sept. 2024,"Avec leur documentaire « Une Française à Kaboul », Charlotte Erlih et Marie-Pierre Camus retracent l’histoire de l’Afghanistan entre 1928 et 1980. Une période d’ouverture et de repli obscurantiste.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover,gravity=0.9749x0.4927/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/12/jad20240912-culture-une-femme-a-kaboul.jpg",https://www.jeuneafrique.com/1608390/culture/une-bretonne-en-afghanistan/,Moyen-Orient,,jeuneafrique,fr,,
"Mort d’humanitaires à Gaza, condamnations internationales",,,13 sept. 2024,L’ONU a condamné la mort de six de ses collaborateurs dans une frappe israélienne contre une école abritant des déplacés dans la bande de Gaza.,,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/13/ecole-unrwa.jpg",https://www.jeuneafrique.com/1608608/politique/mort-dhumanitaires-a-gaza-condamnations-internationales/,Moyen-Orient,,jeuneafrique,fr,,
Trêve à Gaza : le Hamas rencontre des médiateurs à Doha,,,12 sept. 2024,"Tandis que les opérations de l’armée israélienne se poursuivent en Cisjordanie, une délégation du Hamas s’est rendue à Doha. Mais les positions des deux protagonistes se durcissent au fil du temps.",,"https://prod.cdn-medias.jeuneafrique.com/cdn-cgi/image/q=auto,f=auto,metadata=none,width=300,height=200,fit=cover/https://prod.cdn-medias.jeuneafrique.com/medias/2024/09/12/afp__20240911__36fy4an__v2__preview__topshotpalestinianisraelconflict.jpg",https://www.jeuneafrique.com/1608009/politique/treve-a-gaza-le-hamas-rencontre-des-mediateurs-a-doha/,Moyen-Orient,,jeuneafrique,fr,,
