title,author_name,author_url,publication_date,description,category,image_url,url,country,content_preview,extractor,lang,content,source
Stigma adds to Burundi's challenges in mpox fight,,,1728520577,Eric Mbonigaba recovered from mpox after four weeks in hospital but the Burundian motorcycle taxi driver says he has since fallen victim to stigma...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/business/healthcare-pharmaceuticals/stigma-adds-burundis-challenges-mpox-fight-2024-10-09/&ved=2ahUKEwioiPD-i4OJAxVVfjABHa5zNC4QxfQBegQIBhAC&usg=AOvVaw0pTrObdNkyJ8dGHmAQNSKh,Burundi,,google_news,en,,Reuters
"Zambia, Burundi ink fibre optic link deal",,,1728520577,By CHATULA KANGALI – ZAMBIA and Burundi have signed a Memorandum of Understanding (MoU) which will see the two countries connected through a fibre optic...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.times.co.zm/%3Fp%3D135127&ved=2ahUKEwioiPD-i4OJAxVVfjABHa5zNC4QxfQBegQICBAC&usg=AOvVaw1oBQ1dgbFCbv4_HfQDXaJV,Burundi,,google_news,en,,Times of Zambia
"Nigeria, DR Congo, Burundi Worst Affected by Mpox Outbreaks",,,1728509777,"The World Health Organisation (WHO) has identified Nigeria, the Democratic Republic of Congo (DR Congo), and Burundi as the most affected by Africa's...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://allafrica.com/view/group/main/main/id/00090604.html&ved=2ahUKEwioiPD-i4OJAxVVfjABHa5zNC4QxfQBegQIAhAC&usg=AOvVaw1sd7BAmPOinG6JN2qPAgzB,Burundi,,google_news,en,,allAfrica.com
Stigma and Struggle: Burundi's Battle with Mpox,,,1728542177,"Eric Mbonigaba, a Burundian motorcycle taxi driver and mpox survivor, faces eviction and stigma in Bujumbura, exacerbating the public health crisis.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.devdiscourse.com/article/health/3115971-stigma-and-struggle-burundis-battle-with-mpox&ved=2ahUKEwioiPD-i4OJAxVVfjABHa5zNC4QxfQBegQIBxAC&usg=AOvVaw071aRkpWVmg3upYpRbqAoJ,Burundi,,google_news,en,,Devdiscourse
Monaco and Burundi sign a Framework Cooperation Agreement.,,,1728542177,"On October 5, 2024, on the sidelines of the XIXth Summit of the Francophonie, Madame Isabelle BERRO AMADEÏ, Government Counselor-Minister of External.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://montecarloliving.com/en/monaco-en/monaco-and-burundi-sign-framework-cooperation-agreement-14850/&ved=2ahUKEwioiPD-i4OJAxVVfjABHa5zNC4QxfQBegQIBBAC&usg=AOvVaw3GZAgdHd6yG5KgyScDNIxn,Burundi,,google_news,en,,MonteCarlo Living
"Cape Verde vs Botswana – Match Preview, Prediction, Betting Tips – 10/10/2024",,,1728534978,"Africa Cup Of Nations (Qualification): Cape Verde and Botswana will come up against each other in Praia, Cape Verde. Date: 10/10/2024 Time: 17:00 Venue:...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ghanasoccernet.com/bookmaker-ratings/tips/cape-verde-vs-botswana-match-preview-prediction-betting-tips-10-10-2024/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIBxAC&usg=AOvVaw3achH9ayRi_23B44PFcpcp,Cabo Verde,,google_news,en,,GhanaSoccernet
"Preview: Cape Verde vs. Botswana - prediction, team news, lineups",,,1728455778,Cape Verde will host Botswana at the Estadio Nacional de Cabo Verde in a 2025 Africa Cup of Nations qualifying match on Thursday.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportsmole.co.uk/football/cape-verde/africa-cup-of-nations/preview/preview-cape-verde-vs-botswana-prediction-team-news-lineups_555003.html&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQICRAC&usg=AOvVaw1C5SoG3ydCTieK4iWo5pAw,Cabo Verde,,google_news,en,,Sports Mole
TGS assessing potential for renewable energies offshore Cabo Verde,,,1728369378,A pre-feasibility study will be performed for the electric interconnection of the Cabo Verde Islands offshore West Africa.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.offshore-mag.com/renewable-energy/news/55233753/tgs-assessing-potential-for-renewable-energies-offshore-cabo-verde&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIAhAC&usg=AOvVaw3wsU5DL5wFHYnuL9iM5b_X,Cabo Verde,,google_news,en,,Offshore Magazine
TGS Secures Project for Electric Interconnection of Cabo Verde Islands,,,1728369378,Energy and data intelligence firm TGS ASA has secured a project to conduct a pre-feasibility study for the electric interconnection of the Cabo Verde...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.rigzone.com/news/tgs_secures_project_for_electric_interconnection_of_cabo_verde_islands-07-oct-2024-178337-article/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIARAC&usg=AOvVaw35P270X0yHdYfHCJIlFROG,Cabo Verde,,google_news,en,,Rigzone
Cabo Verde - Dengue outbreak DREF Operation (MDRCV004),,,1728369378,"Situation Report in English on Cabo Verde about Health, Protection and Human Rights, Epidemic and more; published on 7 Oct 2024 by IFRC.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://reliefweb.int/report/cabo-verde/cabo-verde-dengue-outbreak-dref-operation-mdrcv004&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIABAC&usg=AOvVaw0bUhiAXtQYUnjueLfC1hIV,Cabo Verde,,google_news,en,,ReliefWeb
New tropical depression forms and could soon become a hurricane,,,1728110178,"Tropical Depression 13 could become a hurricane, while Mexico faces rain and flooding from another tropical storm.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://mundonow.com/en/the-nhc-issued-bulletin-about-tropical-depression-13/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIBBAC&usg=AOvVaw2kC__Ep57Lwuvy0CTFHD51,Cabo Verde,,google_news,en,,MundoNOW
Widespread Illness Affects British Tourists in Cape Verde Resorts,,,1728110178,A significant number of British vacationers are pursuing legal action following severe gastric illnesses experienced during their stays at luxury hotels in.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.foodpoisoningnews.com/widespread-illness-affects-british-tourists-in-cape-verde-resorts/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIAxAC&usg=AOvVaw1cmJN48RuswXj0eE0UTK6d,Cabo Verde,,google_news,en,,Food Poisoning News
"Hurricane Kirk path: Storm strengthens into Category 4 in the Atlantic Ocean, swells expected to reach US East coast Sunday",,,1728110178,The U.S. National Hurricane Center says swells generated by Kirk are expected to reach the U.S. East Coast and the Bahamas on Sunday.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://abc7ny.com/post/hurricane-kirk-path-storm-strengthens-category-4-atlantic-ocean-swells-expected-reach-us-east-coast-sunday/15391987/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIBRAC&usg=AOvVaw1ZbfALZ3ax30reBo6KcEhc,Cabo Verde,,google_news,en,,ABC7 New York
Cape Verde officials respond to food poisoning claims,,,1728023778,"Authorities in Cape Verde have hit out at claims of mass food poisoning linked to the tourist destination, saying health and safety is an “absolute.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.foodsafetynews.com/2024/10/cape-verde-officials-respond-to-food-poisoning-claims/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQIBhAC&usg=AOvVaw1CK8Q1JlKayAO5UdqcNcDZ,Cabo Verde,,google_news,en,,Food Safety News
"2024 hurricane season: Yes, we had Debby and Helene, but October is Florida's peak season",,,1727937378,"Since 1851, Florida has had 38 hurricanes make October landfalls, according to NOAA's historical hurricane track mapper.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.palmbeachpost.com/story/weather/hurricane/2024/10/01/hurricane-center-new-area-to-watch-in-gulf-of-mexico-following-helene-florida/75449241007/&ved=2ahUKEwjhkqL_i4OJAxXwLtAFHSqgOE8QxfQBegQICBAC&usg=AOvVaw2xnHxpkceB4BRVoeRTyTov,Cabo Verde,,google_news,en,,The Palm Beach Post
Harambee Stars on alert: Key Cameroon players to watch,,,1728541879,"Kenya will face Cameroon in back-to-back matches for Group J's 2025 Africa Cup of Nations (AFCON) qualifiers, with both teams aiming to secure a place in...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.mozzartsport.co.ke/football/news/harambee-stars-on-alert-key-cameroon-players-to-watch/46862&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIAxAC&usg=AOvVaw0MCvxmGOkyzpcJFBqsLVJL,Cameroon,,google_news,en,,MozzartSportKe
"Cameroon vs Kenya prediction, H2H & Probable Line-ups - October 11, 2024",,,1728531379,"One of the third-round matches of the African Cup of Nations qualifiers will take place on Friday in Douala, where Cameroon will face Kenya.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://dailysports.net/predictions/cameroon-vs-kenya-prediction-h2h-probable-lineups-october-11-2024/&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQICRAC&usg=AOvVaw2wA5nqdvPYwCJzfjxHLTW1,Cameroon,,google_news,en,,Dailysports.net
Cameroon vs Kenya: The stats that should worry Harambee Stars,,,1728531379,Kenya and Cameroon are set to face off twice on four days during their 2025 AFCON qualifiers but can Harambee Stars defy Indomitable Lions' favourable...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pulsesports.co.ke/football/story/cameroon-vs-kenya-the-stats-that-should-worry-harambee-stars-2024100913500830827&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIBRAC&usg=AOvVaw3tCIdZ8wT0dfwPZboG-niK,Cameroon,,google_news,en,,Pulse Sports Kenya
Paul Biya: Absence of Cameroon's president fuels speculation about his health,,,1728527779,"Cameroon's Paul Biya, 91, has not been seen for about a month, sending the rumour mill into overdrive.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bbc.com/news/articles/cvgl05rp8r1o&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIABAC&usg=AOvVaw0Yh4-AmoMeT3hVf4gGn_7L,Cameroon,,google_news,en,,BBC
Cameroon’s Government Insists President Paul Biya is Alive and Well,,,1728524179,"Cameroon's government has asserted that President Paul Biya, 91, is in “excellent” health despite his long absence from public view, which has sparked...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.africa.com/cameroons-government-insists-president-paul-biya-is-alive-and-well/&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIBxAC&usg=AOvVaw2b8ReY06zVgz1Qguc8KFSU,Cameroon,,google_news,en,,Africa.com
"Nigeria Team Arrive Morocco, To Face Hosts, Cameroon, Angola In Africa Club Championship",,,1728524179,"Nigeria Team Arrive Morocco, To Face Hosts, Cameroon, Angola In Africa Club Championship. By Niyi Busari. Nigeria top tier handball club, Plateau Peacocks...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://bsnsports.com.ng/post/Nigeria-Team-Arrive-Morocco--To-Face-Hosts--Cameroon--Angola-In-Africa-Club-Championship&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQICBAC&usg=AOvVaw2GHlfgUZfPF6QUluvGK9h5,Cameroon,,google_news,en,,BSN Sports
"Preview: Cameroon vs. Kenya - prediction, team news, lineups",,,1728520579,"Sports Mole previews Friday's Africa Cup of Nations Qualifying clash between Cameroon and Kenya, including predictions, team news and possible lineups.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportsmole.co.uk/football/cameroon/africa-cup-of-nations/preview/preview-cameroon-vs-kenya-prediction-team-news-lineups_555094.html&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIAhAC&usg=AOvVaw1bB4V_dSg6hmgXPCwNxckI,Cameroon,,google_news,en,,Sports Mole
"Hard Numbers: X marks the spot in Brazil again, China stocks plummet on stimulus worries, Cameroon insists on presidential signs of life, Hungary embraces the olive",,,1728513379,"5: X was officially reinstated in Brazil, ending a five week ban of the social media platform, which had failed to comply with court orders to remove...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.gzeromedia.com/news/watching/hard-numbers-x-marks-the-spot-in-brazil-again-china-stocks-plummet-on-stimulus-worries-cameroon-insists-on-presidential-signs-of-life-hungary-embraces-the-olive&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIARAC&usg=AOvVaw3JY0wbrZmXdfFjn5EsbhnV,Cameroon,,google_news,en,,GZERO Media
Cameroon vs Kenya Prediction and Betting Tips | October 12th 2024,,,1728509779,Cameroon welcome Kenya to Japoma Stadium for a 2025 Africa Cup of Nations qualifier on Friday.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.sportskeeda.com/football/cameroon-vs-kenya-prediction-betting-tips-october-12th-2024&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIBBAC&usg=AOvVaw0DP2MksUfdLDVXAGLjq7ZZ,Cameroon,,google_news,en,,Sportskeeda
"Three dropped, one injured as Coach Firat frames up his final squad for Cameroon",,,1728538579,"NAIROBI, Kenya, Oct 9 – Coach Engin Firat has already chiseled out his final squad that travels out to Yaounde on Thursday, for the first leg of match day...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.capitalfm.co.ke/sports/2024/10/09/three-dropped-one-injured-as-coach-firat-frames-up-his-final-squad-for-cameroon/&ved=2ahUKEwiE54KAjIOJAxXi4skDHTAqO4UQxfQBegQIBhAC&usg=AOvVaw2RnljHnNMMOepwlV-aSY9J,Cameroon,,google_news,en,,Capitalfm.co.ke
Central African Republic : Touadéra nurtures Moscow relations ahead of ministerial talks,,,1728542000,"The Central African foreign minister Sylvie Baïpo-Temon will travel to Sochi on 9-10 November for the first Russia-Africa ministerial conference,...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==","https://www.africaintelligence.com/central-africa/2024/10/10/touadera-nurtures-moscow-relations-ahead-of-ministerial-talks,110315812-bre&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIABAC&usg=AOvVaw3OLDH4rJuKHcCzaCM1ERMb",Central African Republic,,google_news,en,,Africa Intelligence
📷 President Museveni commends CAR's military cooperation,,,1728534980,"Museveni and his guest engaged in a cordial and constructive tete-a-tete, wherein they discussed various bilateral, regional, and international matters of...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.newvision.co.ug/category/news/president-museveni-commends-cars-military-coo-NV_197433&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQICRAC&usg=AOvVaw3llU9vRdlqvB_lOZ3E8maA,Central African Republic,,google_news,en,,New Vision
Museveni reveals plans to construct roads linking Uganda to Central African Republic,,,1728542180,President Museveni has hinted at plans to have roads constructed in the Central African Republic to link Uganda with the landlocked country.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ntv.co.ug/ug/news/national/museveni-reveals-plans-to-construct-roads-linking-uganda-to-central-african-republic-4790094&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIBBAC&usg=AOvVaw1zdRTvSXmE1zu0WACk6vYV,Central African Republic,,google_news,en,,NTV Uganda
"Uganda to construct roads from Arua to Central African Republic, says Museveni",,,1728531380,"Visiting Central African Republic (CAR) President Faustin-Archange Touadéra shakes hands with his Ugandan counterpart Yoweri Museveni at State House,...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.monitor.co.ug/uganda/news/national/uganda-to-construct-roads-from-arua-to-central-african-republic-says-museveni--4789804&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIAxAC&usg=AOvVaw1nnLdU6JRZATuGubkw4_li,Central African Republic,,google_news,en,,Daily Monitor
Call for Proposals: CSO Funding Grant Program in Central African Republic,,,1728455780,"Deadline: 16-Oct-2024 Gavi, the Vaccine Alliance is accepting proposals for the CSO Funding Grant Program. Types of Grants Approximately six Impact Grants...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www2.fundsforngos.org/latest-funds-for-ngos/call-for-proposals-cso-funding-grant-program-in-central-african-republic/&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQICBAC&usg=AOvVaw3qH_jqCy5mEteh6flqksiP,Central African Republic,,google_news,en,,fundsforNGOs
Central African Republic President in Uganda for a 3-Day Official Visit,,,1728455780,"At the invitation of His Excellency Yoweri Kaguta Museveni, President of the Republic of Uganda, His Excellency Faustin-Archange Touadéra, President of the...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://chimpreports.com/central-african-republic-president-in-uganda-for-a-3-day-official-visit/&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIBhAC&usg=AOvVaw20yJ5fiS7yy7EX9lWu7nqQ,Central African Republic,,google_news,en,,ChimpReports
Central African Republic President Touadéra visits Uganda,,,1728455780,"Ugandan President Yoweri Museveni receives his Central African Republic counterpart Faustin-Archange Touadéra at State House Entebbe on October 8, 2024.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.theeastafrican.co.ke/tea/news/east-africa/central-african-republic-president-touad%25C3%25A9ra-visits-uganda-4789104&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIBRAC&usg=AOvVaw0FA1zK1gQaVyrSpG1NuBfN,Central African Republic,,google_news,en,,The EastAfrican
Central African Republic in full biometric voter registration preparations,,,1728455780,"The Central African Republic (CAR) is in the process of organizing local elections it has not held since 1988. The country, which has lived an unsettling...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biometricupdate.com/202410/central-african-republic-in-full-biometric-voter-registration-preparations&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIARAC&usg=AOvVaw11hauqOC7IN7Vtyv9oQXyz,Central African Republic,,google_news,en,,Biometric Update
CAR President in Uganda for three-day official visit,,,1728455780,"Museveni and his guest engaged in a cordial and constructive tete-a-tete, wherein they discussed various bilateral, regional, and international matters of...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.newvision.co.ug/category/news/car-president-in-uganda-for-three-day-officia-NV_197359&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIAhAC&usg=AOvVaw3JaQgRlxinxsaiCYiz0vtI,Central African Republic,,google_news,en,,www.newvision.co.ug
Success Stories | Central African Republic a Resource Rich Nation,,,1728455780,"Hear the stories of those saving children's lives, protecting the Congo basin forests, improving food security, and looking to the future.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.worldbank.org/en/news/immersive-story/2024/10/08/success-stories-central-african-republic-a-resource-rich-nation&ved=2ahUKEwjql7SAjIOJAxVeMdAFHde6EokQxfQBegQIBxAC&usg=AOvVaw3Rq1DksmjUpyrWOHtPQmsD,Central African Republic,,google_news,en,,World Bank
River in flood-hit Chad's capital surges to record level,,,1728538581,"N'Djamena: The Logone river in Chad's capital has risen to its highest level in 30-40 years, the authorities said on Wednesday, threatening further turmoil...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.deccanherald.com/world/river-in-flood-hit-chads-capital-surges-to-record-level-3226936&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIARAC&usg=AOvVaw2Y9jwRFBlFgiCD3YYfNMPZ,Chad,,google_news,en,,Deccan Herald
"Sportsline Player of the Week: Chad Elzy Jr., Ascension Catholic RB",,,1728534981,Every time we met with...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wafb.com/2024/10/10/sportsline-player-week-chad-elzy-jr-ascension-catholic-rb/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQICRAC&usg=AOvVaw1gM5zRb4cJvJBGhIr2Ik8q,Chad,,google_news,en,,WAFB
Shirtless Chad Michael Murray Stars In The Merry Gentlemen,,,1728534981,"Chad Michael Murray starring in a shirtless Christmas film wasn't on our 2024 bingo card, but here's what to know about The Merry Gentlemen.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.marieclaire.com.au/life/entertainment/the-merry-gentlemen-plot-cast-release-date/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIAxAC&usg=AOvVaw3EElq8wnHS69XzM5kXvaCv,Chad,,google_news,en,,Marie Claire
"Zambia vs Chad Prediction, Betting Tips & Odds | 11 OCTOBER, 2024",,,1728527781,The Chipolopolo of Zambia will host the Republic of Chad at the Levy Mwanawasa Stadium on Friday. Zambia will be confident of securing one of the two spots...,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.telecomasia.net/sports-betting/tips/football/zambia-vs-chad-prediction-betting-tips-odds-11-october-2024/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIBRAC&usg=AOvVaw1FTY7GQ8JyrZ8GP0P3H6cj,Chad,,google_news,en,,Telecom Asia Sport
Chad Michael Murray To Star in Christmas Netflix Rom-Com As Male Burlesque Dancer,,,1728524181,"Netflix has revealed first-look photos of Chad Michael Murray starring as a burlesque dancer in the upcoming film ""The Merry Gentlemen.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.today.com/popculture/movies/chad-michael-murray-christmas-netflix-rom-com-shirtless-rcna174786&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIBBAC&usg=AOvVaw0syYUZJkOz0e0hmZoqX1Ug,Chad,,google_news,en,,TODAY.com
HD45 candidates Max Brooks and Chad Cox share how they would represent Castle Rock,,,1728520581,"Two first-time Colorado House candidates, Max Brooks and Chad Cox, are vying to represent Castle Rock at the state legislature.",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://coloradocommunitymedia.com/2024/10/09/hd45-candidates-max-brooks-and-chad-cox-share-how-they-would-represent-castle-rock/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIBxAC&usg=AOvVaw1nZVbM1S2b13EVLOD4KRTf,Chad,,google_news,en,,Colorado Community Media
"Chad Prather, John Rich New Song ‘Watered Down’ Issues Dire Call to ‘Trade Our Silence in for a Battle Cry’",,,1728520581,"Comedian, podcaster, and country crooner Chad Prather joined Breitbart News Daily on SiriusXM on Wednesday to discuss his new song ""Watered Down,"" featuring...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.breitbart.com/entertainment/2024/10/09/chad-prather-john-rich-new-song-watered-down-issues-dire-call-to-trade-our-silence-in-for-a-battle-cry/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIAhAC&usg=AOvVaw3meb_wcSSSTTgBH5y7E0F8,Chad,,google_news,en,,Breitbart
Chad Michael Murray Is A Male Stripper In Netflix's Next Holiday Rom Com Hit! Get Your First Look!,,,1728520581,We know winter is coming... but is it getting hot in here?!? Netflix is turning up the heat for their new Christmas movie starring Britt Robertson and an.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://perezhilton.com/chad-michael-murray-is-male-stripper-netflix-holiday-romcom-photos/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIABAC&usg=AOvVaw0Xnp-eTH_cZla6JHChkJSe,Chad,,google_news,en,,Perez Hilton
Chad Michael Murray divides fans with 'Christmas Magic Mike' Netflix movie: 'Cringing right now',,,1728516981,Chad Michael Murray has divided fans with his new 'Christmas Magic Mike' Netflix movie that is set for release next month. Read more.,,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://au.lifestyle.yahoo.com/chad-michael-murray-divides-fans-with-christmas-magic-mike-netflix-movie-cringing-right-now-225332513.html&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQIBhAC&usg=AOvVaw0CcmW3zPsXekKRwnspMRvp,Chad,,google_news,en,,Yahoo
River in flood-hit Chad's capital surges to record level,,,1728516981,"The Logone river in Chad's capital has risen to its highest level in 30-40 years, the authorities said on Wednesday, threatening further turmoil to a...",,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.reuters.com/world/africa/river-flood-hit-chads-capital-surges-record-level-2024-10-09/&ved=2ahUKEwiI4v-AjIOJAxVqL9AFHSLkInQQxfQBegQICBAC&usg=AOvVaw04TFge6bSBcaFiuBdkqExt,Chad,,google_news,en,,Reuters
